,Battle,Date,Location,Result,belligerent,inflicted,opp,own,pos,taken
1069,Battle_of_Meissen,4 December 1759,"Meissen, Saxony, present-day Germany",Austrian victory,Kaspar Christoph von Diericke,"187
72 killed
115 wounded","8,000","3,500",R,"1,943
400 killed or wounded
1,543 captured"
1070,Battle_of_Sainte-Foy,"April 28, 1760","Quebec, Canada, New France (present-day Canada)
Coordinates: 46°47′59″N 71°13′15″W﻿ / ﻿46.79972°N 71.22083°W﻿ / 46.79972; -71.22083",French victory,François Gaston de Lévis,"259 killed
829 wounded[2]","3,800 regulars
27 guns","5,000 regulars and militia[1]",L,"193 killed
640 wounded[2]"
1071,Battle_of_Sainte-Foy,"April 28, 1760","Quebec, Canada, New France (present-day Canada)
Coordinates: 46°47′59″N 71°13′15″W﻿ / ﻿46.79972°N 71.22083°W﻿ / 46.79972; -71.22083",French victory,"James Murray (British Army officer, born 1721)","193 killed
640 wounded[2]","5,000 regulars and militia[1]","3,800 regulars
27 guns",R,"259 killed
829 wounded[2]"
1072,Battle_of_Landeshut_(1760),23 June 1760,"Landeshut, Silesia
(now Kamienna Góra, Poland)",Austrian victory,Heinrich August de la Motte Fouqué,"3,000 dead or wounded","28,000 men","12,000 men",L,"2,000 dead or wounded
8,000 captured[1]"
1073,Battle_of_Landeshut_(1760),23 June 1760,"Landeshut, Silesia
(now Kamienna Góra, Poland)",Austrian victory,Ernst Gideon von Laudon,"2,000 dead or wounded
8,000 captured[1]","12,000 men","28,000 men",R,"3,000 dead or wounded"
1074,Battle_of_Warburg,31 July 1760,"Warburg, present-day Germany",Allied victory,Duke Ferdinand of Brunswick-Wolfenbüttel,"1,500 dead or wounded[1]
2,000 prisoners
12 guns lost","130,000 (20,000 engaged)","62,000 (16,000 engaged)",L,"1,200 dead or wounded"
1075,Battle_of_Warburg,31 July 1760,"Warburg, present-day Germany",Allied victory,Louis Nicolas Victor de Félix d'Ollières,"1,200 dead or wounded","62,000 (16,000 engaged)","130,000 (20,000 engaged)",R,"1,500 dead or wounded[1]
2,000 prisoners
12 guns lost"
1076,Battle_of_Liegnitz_(1760),15 August 1760,"Liegnitz, Prussian Silesia, present-day Poland
51°13′30″N 16°11′17″E﻿ / ﻿51.22500°N 16.18806°E﻿ / 51.22500; 16.18806Coordinates: 51°13′30″N 16°11′17″E﻿ / ﻿51.22500°N 16.18806°E﻿ / 51.22500; 16.18806",Prussian victory,Frederick the Great,"3,803 dead and wounded
4,734 captured
82 cannons","25,000 (80,000 reinforcements under von Daun never engaged)","30,000",L,"3,394 dead and wounded"
1077,Battle_of_Liegnitz_(1760),15 August 1760,"Liegnitz, Prussian Silesia, present-day Poland
51°13′30″N 16°11′17″E﻿ / ﻿51.22500°N 16.18806°E﻿ / 51.22500; 16.18806Coordinates: 51°13′30″N 16°11′17″E﻿ / ﻿51.22500°N 16.18806°E﻿ / 51.22500; 16.18806",Prussian victory,Ernst Gideon von Laudon,"3,394 dead and wounded","30,000","25,000 (80,000 reinforcements under von Daun never engaged)",R,"3,803 dead and wounded
4,734 captured
82 cannons"
1078,Battle_of_the_Thousand_Islands,16–24 August 1760,"Saint Lawrence River, Thousand Islands near Ogdensburg, New York and Prescott, Ontario",British-Iroquois victory,"Jeffery Amherst, 1st Baron Amherst","300 dead, wounded, or captured",300 regulars and sailors,"11,000 regulars and provincial troops
700 Iroquois",L,"26 dead
47 wounded (likely excluding militia)"
1079,Battle_of_the_Thousand_Islands,16–24 August 1760,"Saint Lawrence River, Thousand Islands near Ogdensburg, New York and Prescott, Ontario",British-Iroquois victory,Pierre Pouchot,"26 dead
47 wounded (likely excluding militia)","11,000 regulars and provincial troops
700 Iroquois",300 regulars and sailors,R,"300 dead, wounded, or captured"
1080,Battle_of_Torgau,3 November 1760,"Süptitzer Höhen, near Torgau, Saxony, Holy Roman Empire
51°34′30″N 12°55′30″E﻿ / ﻿51.57500°N 12.92500°E﻿ / 51.57500; 12.92500Coordinates: 51°34′30″N 12°55′30″E﻿ / ﻿51.57500°N 12.92500°E﻿ / 51.57500; 12.92500",Prussian victory,Frederick the Great,"15,897
2,000 killed
10,000 captured
49 guns","53,400
275 guns","50,000
309 guns[1]",L,"16,670
3,858 killed
3,654 captured or missing
8 guns"
1081,Battle_of_Torgau,3 November 1760,"Süptitzer Höhen, near Torgau, Saxony, Holy Roman Empire
51°34′30″N 12°55′30″E﻿ / ﻿51.57500°N 12.92500°E﻿ / 51.57500; 12.92500Coordinates: 51°34′30″N 12°55′30″E﻿ / ﻿51.57500°N 12.92500°E﻿ / 51.57500; 12.92500",Prussian victory,Count Leopold Joseph von Daun,"16,670
3,858 killed
3,654 captured or missing
8 guns","50,000
309 guns[1]","53,400
275 guns",R,"15,897
2,000 killed
10,000 captured
49 guns"
1082,Battle_of_Wandiwash,22 January 1760,"Vandavasi, Tamil Nadu, India",Decisive British victory,Eyre Coote (East India Company officer),,"300 European Cavalry, 2,250 European Infantry, 1,300 Sepoys, 3,000 Mahrattas and 16 pieces of Artillery","80 European Horses, 250 Native horses, 1,900 European Infantry, 2,100 Sepoys and 26 pieces of Artillery",L,
1083,Battle_of_Wandiwash,22 January 1760,"Vandavasi, Tamil Nadu, India",Decisive British victory,"Thomas Arthur, comte de Lally",,"80 European Horses, 250 Native horses, 1,900 European Infantry, 2,100 Sepoys and 26 pieces of Artillery","300 European Cavalry, 2,250 European Infantry, 1,300 Sepoys, 3,000 Mahrattas and 16 pieces of Artillery",R,
1084,Third_Battle_of_Panipat,14 January 1761,"Panipat
(in present-day Haryana, India)
29°23′N 76°58′E﻿ / ﻿29.39°N 76.97°E﻿ / 29.39; 76.97",Decisive Afghan victory,Ahmad Shah Durrani,"Estimates between 30,000 and 40,000 combatants killed in the battle. Another 40,000–70,000 non-combatants massacred following the battle.[2][3]","40,000 cavalry
15,000 infantry(divided to 9 battalions of Gardi rifle infantry)
15,000 Pindaris
200 pieces of artillery. The force was accompanied by 300,000 non-combatants (pilgrims and camp-followers)
totally an army of 70,000.","42,000 cavalry
38,000 infantry
10,000 reserves
4,000 personal guards
5,000 Qizilbash
120–130 pieces of cannon
large numbers of irregulars
totally an army of 100,000.",L,"Estimates between 20,000 and 40,000 combatants killed.[2][3]"
1085,Third_Battle_of_Panipat,14 January 1761,"Panipat
(in present-day Haryana, India)
29°23′N 76°58′E﻿ / ﻿29.39°N 76.97°E﻿ / 29.39; 76.97",Decisive Afghan victory,Timur Shah Durrani,"Estimates between 30,000 and 40,000 combatants killed in the battle. Another 40,000–70,000 non-combatants massacred following the battle.[2][3]","40,000 cavalry
15,000 infantry(divided to 9 battalions of Gardi rifle infantry)
15,000 Pindaris
200 pieces of artillery. The force was accompanied by 300,000 non-combatants (pilgrims and camp-followers)
totally an army of 70,000.","42,000 cavalry
38,000 infantry
10,000 reserves
4,000 personal guards
5,000 Qizilbash
120–130 pieces of cannon
large numbers of irregulars
totally an army of 100,000.",L,"Estimates between 20,000 and 40,000 combatants killed.[2][3]"
1086,Third_Battle_of_Panipat,14 January 1761,"Panipat
(in present-day Haryana, India)
29°23′N 76°58′E﻿ / ﻿29.39°N 76.97°E﻿ / 29.39; 76.97",Decisive Afghan victory,Shuja-ud-Daula,"Estimates between 30,000 and 40,000 combatants killed in the battle. Another 40,000–70,000 non-combatants massacred following the battle.[2][3]","40,000 cavalry
15,000 infantry(divided to 9 battalions of Gardi rifle infantry)
15,000 Pindaris
200 pieces of artillery. The force was accompanied by 300,000 non-combatants (pilgrims and camp-followers)
totally an army of 70,000.","42,000 cavalry
38,000 infantry
10,000 reserves
4,000 personal guards
5,000 Qizilbash
120–130 pieces of cannon
large numbers of irregulars
totally an army of 100,000.",L,"Estimates between 20,000 and 40,000 combatants killed.[2][3]"
1087,Third_Battle_of_Panipat,14 January 1761,"Panipat
(in present-day Haryana, India)
29°23′N 76°58′E﻿ / ﻿29.39°N 76.97°E﻿ / 29.39; 76.97",Decisive Afghan victory,Najib ad-Dawlah,"Estimates between 30,000 and 40,000 combatants killed in the battle. Another 40,000–70,000 non-combatants massacred following the battle.[2][3]","40,000 cavalry
15,000 infantry(divided to 9 battalions of Gardi rifle infantry)
15,000 Pindaris
200 pieces of artillery. The force was accompanied by 300,000 non-combatants (pilgrims and camp-followers)
totally an army of 70,000.","42,000 cavalry
38,000 infantry
10,000 reserves
4,000 personal guards
5,000 Qizilbash
120–130 pieces of cannon
large numbers of irregulars
totally an army of 100,000.",L,"Estimates between 20,000 and 40,000 combatants killed.[2][3]"
1088,Third_Battle_of_Panipat,14 January 1761,"Panipat
(in present-day Haryana, India)
29°23′N 76°58′E﻿ / ﻿29.39°N 76.97°E﻿ / 29.39; 76.97",Decisive Afghan victory,Sadashivrao Bhau,"Estimates between 20,000 and 40,000 combatants killed.[2][3]","42,000 cavalry
38,000 infantry
10,000 reserves
4,000 personal guards
5,000 Qizilbash
120–130 pieces of cannon
large numbers of irregulars
totally an army of 100,000.","40,000 cavalry
15,000 infantry(divided to 9 battalions of Gardi rifle infantry)
15,000 Pindaris
200 pieces of artillery. The force was accompanied by 300,000 non-combatants (pilgrims and camp-followers)
totally an army of 70,000.",R,"Estimates between 30,000 and 40,000 combatants killed in the battle. Another 40,000–70,000 non-combatants massacred following the battle.[2][3]"
1089,Third_Battle_of_Panipat,14 January 1761,"Panipat
(in present-day Haryana, India)
29°23′N 76°58′E﻿ / ﻿29.39°N 76.97°E﻿ / 29.39; 76.97",Decisive Afghan victory,Vishwasrao,"Estimates between 20,000 and 40,000 combatants killed.[2][3]","42,000 cavalry
38,000 infantry
10,000 reserves
4,000 personal guards
5,000 Qizilbash
120–130 pieces of cannon
large numbers of irregulars
totally an army of 100,000.","40,000 cavalry
15,000 infantry(divided to 9 battalions of Gardi rifle infantry)
15,000 Pindaris
200 pieces of artillery. The force was accompanied by 300,000 non-combatants (pilgrims and camp-followers)
totally an army of 70,000.",R,"Estimates between 30,000 and 40,000 combatants killed in the battle. Another 40,000–70,000 non-combatants massacred following the battle.[2][3]"
1090,Third_Battle_of_Panipat,14 January 1761,"Panipat
(in present-day Haryana, India)
29°23′N 76°58′E﻿ / ﻿29.39°N 76.97°E﻿ / 29.39; 76.97",Decisive Afghan victory,Malhar Rao Holkar,"Estimates between 20,000 and 40,000 combatants killed.[2][3]","42,000 cavalry
38,000 infantry
10,000 reserves
4,000 personal guards
5,000 Qizilbash
120–130 pieces of cannon
large numbers of irregulars
totally an army of 100,000.","40,000 cavalry
15,000 infantry(divided to 9 battalions of Gardi rifle infantry)
15,000 Pindaris
200 pieces of artillery. The force was accompanied by 300,000 non-combatants (pilgrims and camp-followers)
totally an army of 70,000.",R,"Estimates between 30,000 and 40,000 combatants killed in the battle. Another 40,000–70,000 non-combatants massacred following the battle.[2][3]"
1091,Third_Battle_of_Panipat,14 January 1761,"Panipat
(in present-day Haryana, India)
29°23′N 76°58′E﻿ / ﻿29.39°N 76.97°E﻿ / 29.39; 76.97",Decisive Afghan victory,Mahadaji Shinde,"Estimates between 20,000 and 40,000 combatants killed.[2][3]","42,000 cavalry
38,000 infantry
10,000 reserves
4,000 personal guards
5,000 Qizilbash
120–130 pieces of cannon
large numbers of irregulars
totally an army of 100,000.","40,000 cavalry
15,000 infantry(divided to 9 battalions of Gardi rifle infantry)
15,000 Pindaris
200 pieces of artillery. The force was accompanied by 300,000 non-combatants (pilgrims and camp-followers)
totally an army of 70,000.",R,"Estimates between 30,000 and 40,000 combatants killed in the battle. Another 40,000–70,000 non-combatants massacred following the battle.[2][3]"
1092,Third_Battle_of_Panipat,14 January 1761,"Panipat
(in present-day Haryana, India)
29°23′N 76°58′E﻿ / ﻿29.39°N 76.97°E﻿ / 29.39; 76.97",Decisive Afghan victory,Ibrahim Khan Gardi,"Estimates between 20,000 and 40,000 combatants killed.[2][3]","42,000 cavalry
38,000 infantry
10,000 reserves
4,000 personal guards
5,000 Qizilbash
120–130 pieces of cannon
large numbers of irregulars
totally an army of 100,000.","40,000 cavalry
15,000 infantry(divided to 9 battalions of Gardi rifle infantry)
15,000 Pindaris
200 pieces of artillery. The force was accompanied by 300,000 non-combatants (pilgrims and camp-followers)
totally an army of 70,000.",R,"Estimates between 30,000 and 40,000 combatants killed in the battle. Another 40,000–70,000 non-combatants massacred following the battle.[2][3]"
1093,Third_Battle_of_Panipat,14 January 1761,"Panipat
(in present-day Haryana, India)
29°23′N 76°58′E﻿ / ﻿29.39°N 76.97°E﻿ / 29.39; 76.97",Decisive Afghan victory,Jankoji Rao Scindia,"Estimates between 20,000 and 40,000 combatants killed.[2][3]","42,000 cavalry
38,000 infantry
10,000 reserves
4,000 personal guards
5,000 Qizilbash
120–130 pieces of cannon
large numbers of irregulars
totally an army of 100,000.","40,000 cavalry
15,000 infantry(divided to 9 battalions of Gardi rifle infantry)
15,000 Pindaris
200 pieces of artillery. The force was accompanied by 300,000 non-combatants (pilgrims and camp-followers)
totally an army of 70,000.",R,"Estimates between 30,000 and 40,000 combatants killed in the battle. Another 40,000–70,000 non-combatants massacred following the battle.[2][3]"
1094,Third_Battle_of_Panipat,14 January 1761,"Panipat
(in present-day Haryana, India)
29°23′N 76°58′E﻿ / ﻿29.39°N 76.97°E﻿ / 29.39; 76.97",Decisive Afghan victory,Bhoite,"Estimates between 20,000 and 40,000 combatants killed.[2][3]","42,000 cavalry
38,000 infantry
10,000 reserves
4,000 personal guards
5,000 Qizilbash
120–130 pieces of cannon
large numbers of irregulars
totally an army of 100,000.","40,000 cavalry
15,000 infantry(divided to 9 battalions of Gardi rifle infantry)
15,000 Pindaris
200 pieces of artillery. The force was accompanied by 300,000 non-combatants (pilgrims and camp-followers)
totally an army of 70,000.",R,"Estimates between 30,000 and 40,000 combatants killed in the battle. Another 40,000–70,000 non-combatants massacred following the battle.[2][3]"
1095,Battle_of_Villinghausen,15–16 July 1761,"Vellinghausen, near Hamm, present-day Germany",Prussian-Hanoverian-British victory,Duke Ferdinand of Brunswick-Wolfenbüttel,"5,000 (Broglie 4,700, Soubise 300)","~90,000","~65,000",L,"1,400"
1096,Battle_of_Villinghausen,15–16 July 1761,"Vellinghausen, near Hamm, present-day Germany",Prussian-Hanoverian-British victory,"Victor-François, 2nd duc de Broglie","1,400","~65,000","~90,000",R,"5,000 (Broglie 4,700, Soubise 300)"
1097,Battle_of_Villinghausen,15–16 July 1761,"Vellinghausen, near Hamm, present-day Germany",Prussian-Hanoverian-British victory,"Charles, Prince of Soubise","1,400","~65,000","~90,000",R,"5,000 (Broglie 4,700, Soubise 300)"
1098,Battle_of_Burkersdorf,21 July 1762,"Burkersdorf, present-day Poland",Prussian victory,Frederick the Great,"2,500 killed, wounded, or captured[1]","75,000","55,000",L,"1,600 killed, wounded, or captured"
1099,Battle_of_Burkersdorf,21 July 1762,"Burkersdorf, present-day Poland",Prussian victory,Count Leopold Joseph von Daun,"1,600 killed, wounded, or captured","55,000","75,000",R,"2,500 killed, wounded, or captured[1]"
1100,Battle_of_Manila_(1762),24 September – 6 October 1762,"Manila, Philippines",British victory,William Draper (British Army officer),"~100 killed and wounded
361 surrendered[5]","556 regular Spanish troops[1]:12
8,600 Filipino troops
200 French and British deserters[3]","10,300 men[2]
15 ships[1]:22–23",L,147 killed and wounded[4][5]
1101,Battle_of_Manila_(1762),24 September – 6 October 1762,"Manila, Philippines",British victory,"Sir Samuel Cornish, 1st Baronet","~100 killed and wounded
361 surrendered[5]","556 regular Spanish troops[1]:12
8,600 Filipino troops
200 French and British deserters[3]","10,300 men[2]
15 ships[1]:22–23",L,147 killed and wounded[4][5]
1102,Battle_of_Manila_(1762),24 September – 6 October 1762,"Manila, Philippines",British victory,Manuel Rojo del Río y Vieyra,147 killed and wounded[4][5],"10,300 men[2]
15 ships[1]:22–23","556 regular Spanish troops[1]:12
8,600 Filipino troops
200 French and British deserters[3]",R,"~100 killed and wounded
361 surrendered[5]"
1103,Battle_of_Manila_(1762),24 September – 6 October 1762,"Manila, Philippines",British victory,Simón de Anda y Salazar,147 killed and wounded[4][5],"10,300 men[2]
15 ships[1]:22–23","556 regular Spanish troops[1]:12
8,600 Filipino troops
200 French and British deserters[3]",R,"~100 killed and wounded
361 surrendered[5]"
1104,Battle_of_Manila_(1762),24 September – 6 October 1762,"Manila, Philippines",British victory,Knight,147 killed and wounded[4][5],"10,300 men[2]
15 ships[1]:22–23","556 regular Spanish troops[1]:12
8,600 Filipino troops
200 French and British deserters[3]",R,"~100 killed and wounded
361 surrendered[5]"
1105,Battle_of_Bushy_Run,"August 5 – August 6, 1763","near present-day Harrison City, Westmoreland County, Pennsylvania",British victory,Guyasuta,"50 killed,
60 wounded,
15 missing",500,110-500[1][2],L,20-60 killed
1106,Battle_of_Bushy_Run,"August 5 – August 6, 1763","near present-day Harrison City, Westmoreland County, Pennsylvania",British victory,Henry Bouquet,20-60 killed,110-500[1][2],500,R,"50 killed,
60 wounded,
15 missing"
1107,Battle_of_Buxar,22 October 1764,Near Buxar,British East India Company victory,Shah Alam II,"733-847 killed, wounded or missing [2][3]","7,072
30 cannons","40,000
140 cannons",L,"Disputed
British claim:[2]
2,000 killed"
1108,Battle_of_Buxar,22 October 1764,Near Buxar,British East India Company victory,Shuja-ud-Daula,"733-847 killed, wounded or missing [2][3]","7,072
30 cannons","40,000
140 cannons",L,"Disputed
British claim:[2]
2,000 killed"
1109,Battle_of_Buxar,22 October 1764,Near Buxar,British East India Company victory,Mirza Najaf Khan,"733-847 killed, wounded or missing [2][3]","7,072
30 cannons","40,000
140 cannons",L,"Disputed
British claim:[2]
2,000 killed"
1110,Battle_of_Buxar,22 October 1764,Near Buxar,British East India Company victory,Mir Qasim,"733-847 killed, wounded or missing [2][3]","7,072
30 cannons","40,000
140 cannons",L,"Disputed
British claim:[2]
2,000 killed"
1111,Battle_of_Buxar,22 October 1764,Near Buxar,British East India Company victory,"Hector Munro, 8th laird of Novar","Disputed
British claim:[2]
2,000 killed","40,000
140 cannons","7,072
30 cannons",R,"733-847 killed, wounded or missing [2][3]"
1112,Battle_of_Borgo,"October 8 – 9, 1768","Borgo, Haute-Corse",Corsican victory,Pasquale Paoli,"600 killed
1000 wounded,
600 captured",3700 men,4000 men,L,
1113,Battle_of_Borgo,"October 8 – 9, 1768","Borgo, Haute-Corse",Corsican victory,Charles Louis de Marbeuf,,4000 men,3700 men,R,"600 killed
1000 wounded,
600 captured"
1114,Battle_of_Borgo,"October 8 – 9, 1768","Borgo, Haute-Corse",Corsican victory,François Claude Chauvelin,,4000 men,3700 men,R,"600 killed
1000 wounded,
600 captured"
1115,Battle_of_Ponte_Novu,"May 8 – 9, 1769","Ponte Novu
42°29′6″N 9°16′48″E﻿ / ﻿42.48500°N 9.28000°E﻿ / 42.48500; 9.28000Coordinates: 42°29′6″N 9°16′48″E﻿ / ﻿42.48500°N 9.28000°E﻿ / 42.48500; 9.28000",Decisive French victory,Carlo Salicetti,,unknown,unknown,L,
1116,Battle_of_Ponte_Novu,"May 8 – 9, 1769","Ponte Novu
42°29′6″N 9°16′48″E﻿ / ﻿42.48500°N 9.28000°E﻿ / 42.48500; 9.28000Coordinates: 42°29′6″N 9°16′48″E﻿ / ﻿42.48500°N 9.28000°E﻿ / 42.48500; 9.28000",Decisive French victory,Noël Jourda de Vaux,,unknown,unknown,R,
1117,Battle_of_Chesme,5–7 July 1770,"Çeşme Bay, Ottoman Empire",Decisive Russian victory,Alexei Grigoryevich Orlov,"12 ships of the line
12 frigates and escort vessels
13 galleys
32 smaller vessels
at least 8,000 men killed[3]","16 ships of the line,
6 frigates,
6 xebecs,
13 galleys,
32 small craft,
1,300 guns","9 ships of the line,
3 frigates,
1 bomb,
4 fireships,
4 supply ships",L,"1 ship of the line
4 fire ships
534[1] — 661[2] killed
40 wounded"
1118,Battle_of_Chesme,5–7 July 1770,"Çeşme Bay, Ottoman Empire",Decisive Russian victory,Grigory Spiridov,"12 ships of the line
12 frigates and escort vessels
13 galleys
32 smaller vessels
at least 8,000 men killed[3]","16 ships of the line,
6 frigates,
6 xebecs,
13 galleys,
32 small craft,
1,300 guns","9 ships of the line,
3 frigates,
1 bomb,
4 fireships,
4 supply ships",L,"1 ship of the line
4 fire ships
534[1] — 661[2] killed
40 wounded"
1119,Battle_of_Chesme,5–7 July 1770,"Çeşme Bay, Ottoman Empire",Decisive Russian victory,John Elphinstone,"12 ships of the line
12 frigates and escort vessels
13 galleys
32 smaller vessels
at least 8,000 men killed[3]","16 ships of the line,
6 frigates,
6 xebecs,
13 galleys,
32 small craft,
1,300 guns","9 ships of the line,
3 frigates,
1 bomb,
4 fireships,
4 supply ships",L,"1 ship of the line
4 fire ships
534[1] — 661[2] killed
40 wounded"
1120,Battle_of_Chesme,5–7 July 1770,"Çeşme Bay, Ottoman Empire",Decisive Russian victory,Mandalzade Hüsameddin,"1 ship of the line
4 fire ships
534[1] — 661[2] killed
40 wounded","9 ships of the line,
3 frigates,
1 bomb,
4 fireships,
4 supply ships","16 ships of the line,
6 frigates,
6 xebecs,
13 galleys,
32 small craft,
1,300 guns",R,"12 ships of the line
12 frigates and escort vessels
13 galleys
32 smaller vessels
at least 8,000 men killed[3]"
1121,Battle_of_Larga,7 July 1770 [1],"Larga river, eastern Moldavia",Decisive Russian victory,Pyotr Rumyantsev,Unknown,"65,000 cavalry, 15,000 infantry, 33 guns","38,000, 115 guns",L,Unknown
1122,Battle_of_Kagul,1 August 1770 (21 July at Julian Calendar),"Kagul River, southern Moldavia",Decisive Russian victory,Pyotr Rumyantsev,"20,000 killed, wounded and captured[1]","Ottoman: 75,000,[2] of them 50,000 infantry
Tatar: 80,000-100,000 cavalry[3]
150,000-175,000 total","35,000[1]-42,000,[2] 118 guns[3]",L,"ca 1,000[1]-1,500[4] killed and wounded"
1123,Battle_of_Kagul,1 August 1770 (21 July at Julian Calendar),"Kagul River, southern Moldavia",Decisive Russian victory,Ivazzade Halil Pasha,"ca 1,000[1]-1,500[4] killed and wounded","35,000[1]-42,000,[2] 118 guns[3]","Ottoman: 75,000,[2] of them 50,000 infantry
Tatar: 80,000-100,000 cavalry[3]
150,000-175,000 total",R,"20,000 killed, wounded and captured[1]"
1124,Battle_of_Alamance,"May 16, 1771","near Great Alamance Creek in Alamance County, North Carolina",Decisive government victory,William Tryon,"9 killed
Unknown number injured
7 later executed for treason","appx. 2,000","appx. 1,000",L,"Between 9 and 27 killed
61 wounded"
1125,Battle_of_Alamance,"May 16, 1771","near Great Alamance Creek in Alamance County, North Carolina",Decisive government victory,Herman Husband,"Between 9 and 27 killed
61 wounded","appx. 1,000","appx. 2,000",R,"9 killed
Unknown number injured
7 later executed for treason"
1126,Battle_of_Point_Pleasant,"October 10, 1774","Present-day Point Pleasant, West Virginia
38°50′21″N 82°08′27″W﻿ / ﻿38.8393°N 82.1408°W﻿ / 38.8393; -82.1408Coordinates: 38°50′21″N 82°08′27″W﻿ / ﻿38.8393°N 82.1408°W﻿ / 38.8393; -82.1408",Virginian victory,Cornstalk,"ca. 75 killed, 140 wounded","1,000",300–500,L,"at least 33 killed+ 8 DOW,[1] unknown number wounded"
1127,Battle_of_Point_Pleasant,"October 10, 1774","Present-day Point Pleasant, West Virginia
38°50′21″N 82°08′27″W﻿ / ﻿38.8393°N 82.1408°W﻿ / 38.8393; -82.1408Coordinates: 38°50′21″N 82°08′27″W﻿ / ﻿38.8393°N 82.1408°W﻿ / 38.8393; -82.1408",Virginian victory,Blue Jacket,"ca. 75 killed, 140 wounded","1,000",300–500,L,"at least 33 killed+ 8 DOW,[1] unknown number wounded"
1128,Battle_of_Point_Pleasant,"October 10, 1774","Present-day Point Pleasant, West Virginia
38°50′21″N 82°08′27″W﻿ / ﻿38.8393°N 82.1408°W﻿ / 38.8393; -82.1408Coordinates: 38°50′21″N 82°08′27″W﻿ / ﻿38.8393°N 82.1408°W﻿ / 38.8393; -82.1408",Virginian victory,Andrew Lewis (soldier),"at least 33 killed+ 8 DOW,[1] unknown number wounded",300–500,"1,000",R,"ca. 75 killed, 140 wounded"
1129,Battle_of_Point_Pleasant,"October 10, 1774","Present-day Point Pleasant, West Virginia
38°50′21″N 82°08′27″W﻿ / ﻿38.8393°N 82.1408°W﻿ / 38.8393; -82.1408Coordinates: 38°50′21″N 82°08′27″W﻿ / ﻿38.8393°N 82.1408°W﻿ / 38.8393; -82.1408",Virginian victory,Charles Lewis (soldier),"at least 33 killed+ 8 DOW,[1] unknown number wounded",300–500,"1,000",R,"ca. 75 killed, 140 wounded"
1130,Battle_of_Point_Pleasant,"October 10, 1774","Present-day Point Pleasant, West Virginia
38°50′21″N 82°08′27″W﻿ / ﻿38.8393°N 82.1408°W﻿ / 38.8393; -82.1408Coordinates: 38°50′21″N 82°08′27″W﻿ / ﻿38.8393°N 82.1408°W﻿ / 38.8393; -82.1408",Virginian victory,Thomas Buford (captain),"at least 33 killed+ 8 DOW,[1] unknown number wounded",300–500,"1,000",R,"ca. 75 killed, 140 wounded"
1131,Battle_of_Lexington_and_Concord,"April 19, 1775; 242 years ago (1775-04-19)","Middlesex County, Massachusetts
Lexington: 42°26′58.7″N 71°13′51.0″W﻿ / ﻿42.449639°N 71.230833°W﻿ / 42.449639; -71.230833﻿ (Lexington)Coordinates: 42°26′58.7″N 71°13′51.0″W﻿ / ﻿42.449639°N 71.230833°W﻿ / 42.449639; -71.230833﻿ (Lexington)
Concord: 42°28′08.54″N 71°21′02.08″W﻿ / ﻿42.4690389°N 71.3505778°W﻿ / 42.4690389; -71.3505778﻿ (Concord)","Strategic American victory

British forces succeed in destroying cannon and supplies in Concord
Militia successfully drive British back to Boston
Start of the American Revolutionary War",John Parker (captain),"73 killed
174 wounded
53 missing[8]","Departing Boston: 700[4]
Lexington: 400[5]
Concord: 100[6]
End of Battle: 1,500[7]","Lexington: 77[1]
Concord: 400[2]
End of Battle: 3,960[3]",L,"49 killed
39 wounded
5 missing[8]"
1132,Battle_of_Lexington_and_Concord,"April 19, 1775; 242 years ago (1775-04-19)","Middlesex County, Massachusetts
Lexington: 42°26′58.7″N 71°13′51.0″W﻿ / ﻿42.449639°N 71.230833°W﻿ / 42.449639; -71.230833﻿ (Lexington)Coordinates: 42°26′58.7″N 71°13′51.0″W﻿ / ﻿42.449639°N 71.230833°W﻿ / 42.449639; -71.230833﻿ (Lexington)
Concord: 42°28′08.54″N 71°21′02.08″W﻿ / ﻿42.4690389°N 71.3505778°W﻿ / 42.4690389; -71.3505778﻿ (Concord)","Strategic American victory

British forces succeed in destroying cannon and supplies in Concord
Militia successfully drive British back to Boston
Start of the American Revolutionary War",Col. James Barrett Farm,"73 killed
174 wounded
53 missing[8]","Departing Boston: 700[4]
Lexington: 400[5]
Concord: 100[6]
End of Battle: 1,500[7]","Lexington: 77[1]
Concord: 400[2]
End of Battle: 3,960[3]",L,"49 killed
39 wounded
5 missing[8]"
1133,Battle_of_Lexington_and_Concord,"April 19, 1775; 242 years ago (1775-04-19)","Middlesex County, Massachusetts
Lexington: 42°26′58.7″N 71°13′51.0″W﻿ / ﻿42.449639°N 71.230833°W﻿ / 42.449639; -71.230833﻿ (Lexington)Coordinates: 42°26′58.7″N 71°13′51.0″W﻿ / ﻿42.449639°N 71.230833°W﻿ / 42.449639; -71.230833﻿ (Lexington)
Concord: 42°28′08.54″N 71°21′02.08″W﻿ / ﻿42.4690389°N 71.3505778°W﻿ / 42.4690389; -71.3505778﻿ (Concord)","Strategic American victory

British forces succeed in destroying cannon and supplies in Concord
Militia successfully drive British back to Boston
Start of the American Revolutionary War",John Buttrick,"73 killed
174 wounded
53 missing[8]","Departing Boston: 700[4]
Lexington: 400[5]
Concord: 100[6]
End of Battle: 1,500[7]","Lexington: 77[1]
Concord: 400[2]
End of Battle: 3,960[3]",L,"49 killed
39 wounded
5 missing[8]"
