,Battle,Date,Location,Result,belligerent,inflicted,opp,own,pos,taken
2727,Battle_of_Temesvár,9 August 1849,"around Temesvár, Kingdom of Hungary
(today Timişoara, Romania)",Austrian victory,Mór Perczel,"4,450 dead and injured
4 cannon","90,000 men
350 cannon","55,000 men
120 cannon",L,"10,490 dead and injured
112 cannon"
2728,Battle_of_Temesvár,9 August 1849,"around Temesvár, Kingdom of Hungary
(today Timişoara, Romania)",Austrian victory,György Kmety,"4,450 dead and injured
4 cannon","90,000 men
350 cannon","55,000 men
120 cannon",L,"10,490 dead and injured
112 cannon"
2729,Battle_of_Temesvár,9 August 1849,"around Temesvár, Kingdom of Hungary
(today Timişoara, Romania)",Austrian victory,Arisztid Dessewffy,"4,450 dead and injured
4 cannon","90,000 men
350 cannon","55,000 men
120 cannon",L,"10,490 dead and injured
112 cannon"
2730,Battle_of_Temesvár,9 August 1849,"around Temesvár, Kingdom of Hungary
(today Timişoara, Romania)",Austrian victory,Alessandro Monti,"4,450 dead and injured
4 cannon","90,000 men
350 cannon","55,000 men
120 cannon",L,"10,490 dead and injured
112 cannon"
2731,Battle_of_Temesvár,9 August 1849,"around Temesvár, Kingdom of Hungary
(today Timişoara, Romania)",Austrian victory,Julius Jacob von Haynau,"10,490 dead and injured
112 cannon","55,000 men
120 cannon","90,000 men
350 cannon",R,"4,450 dead and injured
4 cannon"
2732,Battle_of_Temesvár,9 August 1849,"around Temesvár, Kingdom of Hungary
(today Timişoara, Romania)",Austrian victory,Franz Schlik,"10,490 dead and injured
112 cannon","55,000 men
120 cannon","90,000 men
350 cannon",R,"4,450 dead and injured
4 cannon"
2733,Battle_of_Temesvár,9 August 1849,"around Temesvár, Kingdom of Hungary
(today Timişoara, Romania)",Austrian victory,Prince Franz de Paula of Liechtenstein,"10,490 dead and injured
112 cannon","55,000 men
120 cannon","90,000 men
350 cannon",R,"4,450 dead and injured
4 cannon"
2734,Battle_of_Temesvár,9 August 1849,"around Temesvár, Kingdom of Hungary
(today Timişoara, Romania)",Austrian victory,Feodor Sergeyevich Panyutyin,"10,490 dead and injured
112 cannon","55,000 men
120 cannon","90,000 men
350 cannon",R,"4,450 dead and injured
4 cannon"
2735,Battle_of_Monte_Caseros,"February 3, 1852","Between Caseros and El Palomar, Argentina","Decisive Allied victory

Overthrow of Rosas regime
Juan Rosas exiled to Southampton, England",Justo José de Urquiza,"1,500 dead and wounded
7,000 prisoners","22,000-23,000
60 guns","24,000-28,000 (3,500 Brazilian and 1500 Uruguayan troops)
50 guns",L,600 dead and wounded
2736,Battle_of_Monte_Caseros,"February 3, 1852","Between Caseros and El Palomar, Argentina","Decisive Allied victory

Overthrow of Rosas regime
Juan Rosas exiled to Southampton, England","Manuel Marques de Sousa, Count of Porto Alegre","1,500 dead and wounded
7,000 prisoners","22,000-23,000
60 guns","24,000-28,000 (3,500 Brazilian and 1500 Uruguayan troops)
50 guns",L,600 dead and wounded
2737,Battle_of_Monte_Caseros,"February 3, 1852","Between Caseros and El Palomar, Argentina","Decisive Allied victory

Overthrow of Rosas regime
Juan Rosas exiled to Southampton, England",Juan Manuel de Rosas,600 dead and wounded,"24,000-28,000 (3,500 Brazilian and 1500 Uruguayan troops)
50 guns","22,000-23,000
60 guns",R,"1,500 dead and wounded
7,000 prisoners"
2738,Battle_of_Berea,20-21 December 1852,"Berea, Basutoland
29°19′0″S 27°36′0″E﻿ / ﻿29.31667°S 27.60000°E﻿ / -29.31667; 27.60000Coordinates: 29°19′0″S 27°36′0″E﻿ / ﻿29.31667°S 27.60000°E﻿ / -29.31667; 27.60000",Inconclusive,George Cathcart,c.50 Sotho killed,Unknown,Approx. 1000 British Army troops,L,38 British killed
2739,Battle_of_Berea,20-21 December 1852,"Berea, Basutoland
29°19′0″S 27°36′0″E﻿ / ﻿29.31667°S 27.60000°E﻿ / -29.31667; 27.60000Coordinates: 29°19′0″S 27°36′0″E﻿ / ﻿29.31667°S 27.60000°E﻿ / -29.31667; 27.60000",Inconclusive,Moshoeshoe I,38 British killed,Approx. 1000 British Army troops,Unknown,R,c.50 Sotho killed
2740,Battle_of_Takusa,"April 12, 1853",Takusa,Kassa Hailu is victorious,Birru Aligaz of Yejju,,unknown,unknown,R,Two Dejazmaches
2741,Battle_of_Oltenitza,4 November 1853,"Oltenița, Wallachia",Ottoman victory[1],Omar Pasha,,"6,000[2]","8,000[2]",L,
2742,Battle_of_Oltenitza,4 November 1853,"Oltenița, Wallachia",Ottoman victory[1],Peter Andreivich Dannenberg,,"8,000[2]","6,000[2]",R,
2743,Battle_of_Alma,20 September 1854,River Alma,Allied victory,Jacques Leroy de Saint Arnaud,"5,709","33,000 infantry
3,400 cavalry
120 guns","French Empire:
28,000 infantry
72 guns
British Empire:
26,000 infantry
1,000 cavalry
60 guns
Ottoman Empire:
6,000 infantry
Total:
60,000 infantry
1,000 cavalry
132 guns[1]",L,"French: 1,340 (including those who died of cholera)
British: 2,002
Total: 3,342"
2744,Battle_of_Alma,20 September 1854,River Alma,Allied victory,"FitzRoy Somerset, 1st Baron Raglan","5,709","33,000 infantry
3,400 cavalry
120 guns","French Empire:
28,000 infantry
72 guns
British Empire:
26,000 infantry
1,000 cavalry
60 guns
Ottoman Empire:
6,000 infantry
Total:
60,000 infantry
1,000 cavalry
132 guns[1]",L,"French: 1,340 (including those who died of cholera)
British: 2,002
Total: 3,342"
2745,Battle_of_Alma,20 September 1854,River Alma,Allied victory,Alexander Sergeyevich Menshikov,"French: 1,340 (including those who died of cholera)
British: 2,002
Total: 3,342","French Empire:
28,000 infantry
72 guns
British Empire:
26,000 infantry
1,000 cavalry
60 guns
Ottoman Empire:
6,000 infantry
Total:
60,000 infantry
1,000 cavalry
132 guns[1]","33,000 infantry
3,400 cavalry
120 guns",R,"5,709"
2746,Battle_of_Balaclava,25 October 1854 (1854-10-25),"near Balaclava, Crimea
44°30′N 33°36′E﻿ / ﻿44.500°N 33.600°E﻿ / 44.500; 33.600",Indecisive,"FitzRoy Somerset, 1st Baron Raglan",627[2],"25,000[1]
78 guns","20,000 British, 41 guns
7,000 French
1,000 Turkish",L,615[2]
2747,Battle_of_Balaclava,25 October 1854 (1854-10-25),"near Balaclava, Crimea
44°30′N 33°36′E﻿ / ﻿44.500°N 33.600°E﻿ / 44.500; 33.600",Indecisive,François Certain Canrobert,627[2],"25,000[1]
78 guns","20,000 British, 41 guns
7,000 French
1,000 Turkish",L,615[2]
2748,Battle_of_Balaclava,25 October 1854 (1854-10-25),"near Balaclava, Crimea
44°30′N 33°36′E﻿ / ﻿44.500°N 33.600°E﻿ / 44.500; 33.600",Indecisive,Pavel Liprandi,615[2],"20,000 British, 41 guns
7,000 French
1,000 Turkish","25,000[1]
78 guns",R,627[2]
2749,Battle_of_Inkermann,5 November 1854,"Inkerman, Taurida Governorate, Russian Empire (present day Inkerman, Crimea)",Allied victory,"FitzRoy Somerset, 1st Baron Raglan","Total: 11,959 killed & wounded

3,286 killed & 8,673 wounded","67,979 soldiers & 235 guns","Total: 13,239 soldiers & 56 guns engaged

 9,482 soldiers & 38 guns engaged
 3,757 soldiers engaged & 18 guns (5,344 arrived after fighting ended)",L,"Total: 4,676 killed & wounded

 597 killed & 2,163 wounded
 229 killed & 1,551 wounded"
2750,Battle_of_Inkermann,5 November 1854,"Inkerman, Taurida Governorate, Russian Empire (present day Inkerman, Crimea)",Allied victory,François Certain Canrobert,"Total: 11,959 killed & wounded

3,286 killed & 8,673 wounded","67,979 soldiers & 235 guns","Total: 13,239 soldiers & 56 guns engaged

 9,482 soldiers & 38 guns engaged
 3,757 soldiers engaged & 18 guns (5,344 arrived after fighting ended)",L,"Total: 4,676 killed & wounded

 597 killed & 2,163 wounded
 229 killed & 1,551 wounded"
2751,Battle_of_Inkermann,5 November 1854,"Inkerman, Taurida Governorate, Russian Empire (present day Inkerman, Crimea)",Allied victory,Alexander Sergeyevich Menshikov,"Total: 4,676 killed & wounded

 597 killed & 2,163 wounded
 229 killed & 1,551 wounded","Total: 13,239 soldiers & 56 guns engaged

 9,482 soldiers & 38 guns engaged
 3,757 soldiers engaged & 18 guns (5,344 arrived after fighting ended)","67,979 soldiers & 235 guns",R,"Total: 11,959 killed & wounded

3,286 killed & 8,673 wounded"
2752,Siege_of_Sevastopol_(1854),17 October 1854 – 9 September 1855,"Sevastopol, Taurida Governorate, Russian Empire",Decisive Allied victory,François Certain Canrobert,"Total casualties: 102,000 killed, wounded, and died from disease[8]","October 1854 garrison: 36,600[6]
May 1855 garrison: 43,000 and 42,000 army in the Crimea,[2] with 8,886 naval gunners","October 1854: 67,000[1]
July 1855 total strength: 175,000,[2] consisting of:
French: 75,000
British: 35,000
Ottoman: 60,000[3]
Piedmontese: 15,000
Arriving in August:
British Ottoman Contingent: 22,000
German Legion: 9,000
Swiss Legion: 3,000
Polish Legion: 1,500
Italian Legion: 2,000[4][5]
French Reserve Army at Constantinople: 30,000
British Reserve Army at Malta: 15,000+",L,"French: 10,240 killed in action, 20,000 died of wounds, 50,000 died of disease
British: 2,755 killed in action, 2,019 died of wounds, 16,323 died of disease
Piedmontese: 2,050 died from all causes[7]
Total deaths: 128,387"
2753,Siege_of_Sevastopol_(1854),17 October 1854 – 9 September 1855,"Sevastopol, Taurida Governorate, Russian Empire",Decisive Allied victory,Aimable Pélissier,"Total casualties: 102,000 killed, wounded, and died from disease[8]","October 1854 garrison: 36,600[6]
May 1855 garrison: 43,000 and 42,000 army in the Crimea,[2] with 8,886 naval gunners","October 1854: 67,000[1]
July 1855 total strength: 175,000,[2] consisting of:
French: 75,000
British: 35,000
Ottoman: 60,000[3]
Piedmontese: 15,000
Arriving in August:
British Ottoman Contingent: 22,000
German Legion: 9,000
Swiss Legion: 3,000
Polish Legion: 1,500
Italian Legion: 2,000[4][5]
French Reserve Army at Constantinople: 30,000
British Reserve Army at Malta: 15,000+",L,"French: 10,240 killed in action, 20,000 died of wounds, 50,000 died of disease
British: 2,755 killed in action, 2,019 died of wounds, 16,323 died of disease
Piedmontese: 2,050 died from all causes[7]
Total deaths: 128,387"
2754,Siege_of_Sevastopol_(1854),17 October 1854 – 9 September 1855,"Sevastopol, Taurida Governorate, Russian Empire",Decisive Allied victory,"FitzRoy Somerset, 1st Baron Raglan","Total casualties: 102,000 killed, wounded, and died from disease[8]","October 1854 garrison: 36,600[6]
May 1855 garrison: 43,000 and 42,000 army in the Crimea,[2] with 8,886 naval gunners","October 1854: 67,000[1]
July 1855 total strength: 175,000,[2] consisting of:
French: 75,000
British: 35,000
Ottoman: 60,000[3]
Piedmontese: 15,000
Arriving in August:
British Ottoman Contingent: 22,000
German Legion: 9,000
Swiss Legion: 3,000
Polish Legion: 1,500
Italian Legion: 2,000[4][5]
French Reserve Army at Constantinople: 30,000
British Reserve Army at Malta: 15,000+",L,"French: 10,240 killed in action, 20,000 died of wounds, 50,000 died of disease
British: 2,755 killed in action, 2,019 died of wounds, 16,323 died of disease
Piedmontese: 2,050 died from all causes[7]
Total deaths: 128,387"
2755,Siege_of_Sevastopol_(1854),17 October 1854 – 9 September 1855,"Sevastopol, Taurida Governorate, Russian Empire",Decisive Allied victory,"Edmund Lyons, 1st Baron Lyons","Total casualties: 102,000 killed, wounded, and died from disease[8]","October 1854 garrison: 36,600[6]
May 1855 garrison: 43,000 and 42,000 army in the Crimea,[2] with 8,886 naval gunners","October 1854: 67,000[1]
July 1855 total strength: 175,000,[2] consisting of:
French: 75,000
British: 35,000
Ottoman: 60,000[3]
Piedmontese: 15,000
Arriving in August:
British Ottoman Contingent: 22,000
German Legion: 9,000
Swiss Legion: 3,000
Polish Legion: 1,500
Italian Legion: 2,000[4][5]
French Reserve Army at Constantinople: 30,000
British Reserve Army at Malta: 15,000+",L,"French: 10,240 killed in action, 20,000 died of wounds, 50,000 died of disease
British: 2,755 killed in action, 2,019 died of wounds, 16,323 died of disease
Piedmontese: 2,050 died from all causes[7]
Total deaths: 128,387"
2756,Siege_of_Sevastopol_(1854),17 October 1854 – 9 September 1855,"Sevastopol, Taurida Governorate, Russian Empire",Decisive Allied victory,James Simpson (British Army officer),"Total casualties: 102,000 killed, wounded, and died from disease[8]","October 1854 garrison: 36,600[6]
May 1855 garrison: 43,000 and 42,000 army in the Crimea,[2] with 8,886 naval gunners","October 1854: 67,000[1]
July 1855 total strength: 175,000,[2] consisting of:
French: 75,000
British: 35,000
Ottoman: 60,000[3]
Piedmontese: 15,000
Arriving in August:
British Ottoman Contingent: 22,000
German Legion: 9,000
Swiss Legion: 3,000
Polish Legion: 1,500
Italian Legion: 2,000[4][5]
French Reserve Army at Constantinople: 30,000
British Reserve Army at Malta: 15,000+",L,"French: 10,240 killed in action, 20,000 died of wounds, 50,000 died of disease
British: 2,755 killed in action, 2,019 died of wounds, 16,323 died of disease
Piedmontese: 2,050 died from all causes[7]
Total deaths: 128,387"
2757,Siege_of_Sevastopol_(1854),17 October 1854 – 9 September 1855,"Sevastopol, Taurida Governorate, Russian Empire",Decisive Allied victory,William John Codrington,"Total casualties: 102,000 killed, wounded, and died from disease[8]","October 1854 garrison: 36,600[6]
May 1855 garrison: 43,000 and 42,000 army in the Crimea,[2] with 8,886 naval gunners","October 1854: 67,000[1]
July 1855 total strength: 175,000,[2] consisting of:
French: 75,000
British: 35,000
Ottoman: 60,000[3]
Piedmontese: 15,000
Arriving in August:
British Ottoman Contingent: 22,000
German Legion: 9,000
Swiss Legion: 3,000
Polish Legion: 1,500
Italian Legion: 2,000[4][5]
French Reserve Army at Constantinople: 30,000
British Reserve Army at Malta: 15,000+",L,"French: 10,240 killed in action, 20,000 died of wounds, 50,000 died of disease
British: 2,755 killed in action, 2,019 died of wounds, 16,323 died of disease
Piedmontese: 2,050 died from all causes[7]
Total deaths: 128,387"
2758,Siege_of_Sevastopol_(1854),17 October 1854 – 9 September 1855,"Sevastopol, Taurida Governorate, Russian Empire",Decisive Allied victory,Omar Pasha,"Total casualties: 102,000 killed, wounded, and died from disease[8]","October 1854 garrison: 36,600[6]
May 1855 garrison: 43,000 and 42,000 army in the Crimea,[2] with 8,886 naval gunners","October 1854: 67,000[1]
July 1855 total strength: 175,000,[2] consisting of:
French: 75,000
British: 35,000
Ottoman: 60,000[3]
Piedmontese: 15,000
Arriving in August:
British Ottoman Contingent: 22,000
German Legion: 9,000
Swiss Legion: 3,000
Polish Legion: 1,500
Italian Legion: 2,000[4][5]
French Reserve Army at Constantinople: 30,000
British Reserve Army at Malta: 15,000+",L,"French: 10,240 killed in action, 20,000 died of wounds, 50,000 died of disease
British: 2,755 killed in action, 2,019 died of wounds, 16,323 died of disease
Piedmontese: 2,050 died from all causes[7]
Total deaths: 128,387"
2759,Siege_of_Sevastopol_(1854),17 October 1854 – 9 September 1855,"Sevastopol, Taurida Governorate, Russian Empire",Decisive Allied victory,Antoni Aleksander Iliński,"Total casualties: 102,000 killed, wounded, and died from disease[8]","October 1854 garrison: 36,600[6]
May 1855 garrison: 43,000 and 42,000 army in the Crimea,[2] with 8,886 naval gunners","October 1854: 67,000[1]
July 1855 total strength: 175,000,[2] consisting of:
French: 75,000
British: 35,000
Ottoman: 60,000[3]
Piedmontese: 15,000
Arriving in August:
British Ottoman Contingent: 22,000
German Legion: 9,000
Swiss Legion: 3,000
Polish Legion: 1,500
Italian Legion: 2,000[4][5]
French Reserve Army at Constantinople: 30,000
British Reserve Army at Malta: 15,000+",L,"French: 10,240 killed in action, 20,000 died of wounds, 50,000 died of disease
British: 2,755 killed in action, 2,019 died of wounds, 16,323 died of disease
Piedmontese: 2,050 died from all causes[7]
Total deaths: 128,387"
2760,Siege_of_Sevastopol_(1854),17 October 1854 – 9 September 1855,"Sevastopol, Taurida Governorate, Russian Empire",Decisive Allied victory,Vladimir Kornilov,"French: 10,240 killed in action, 20,000 died of wounds, 50,000 died of disease
British: 2,755 killed in action, 2,019 died of wounds, 16,323 died of disease
Piedmontese: 2,050 died from all causes[7]
Total deaths: 128,387","October 1854: 67,000[1]
July 1855 total strength: 175,000,[2] consisting of:
French: 75,000
British: 35,000
Ottoman: 60,000[3]
Piedmontese: 15,000
Arriving in August:
British Ottoman Contingent: 22,000
German Legion: 9,000
Swiss Legion: 3,000
Polish Legion: 1,500
Italian Legion: 2,000[4][5]
French Reserve Army at Constantinople: 30,000
British Reserve Army at Malta: 15,000+","October 1854 garrison: 36,600[6]
May 1855 garrison: 43,000 and 42,000 army in the Crimea,[2] with 8,886 naval gunners",R,"Total casualties: 102,000 killed, wounded, and died from disease[8]"
2761,Siege_of_Sevastopol_(1854),17 October 1854 – 9 September 1855,"Sevastopol, Taurida Governorate, Russian Empire",Decisive Allied victory,Pavel Nakhimov,"French: 10,240 killed in action, 20,000 died of wounds, 50,000 died of disease
British: 2,755 killed in action, 2,019 died of wounds, 16,323 died of disease
Piedmontese: 2,050 died from all causes[7]
Total deaths: 128,387","October 1854: 67,000[1]
July 1855 total strength: 175,000,[2] consisting of:
French: 75,000
British: 35,000
Ottoman: 60,000[3]
Piedmontese: 15,000
Arriving in August:
British Ottoman Contingent: 22,000
German Legion: 9,000
Swiss Legion: 3,000
Polish Legion: 1,500
Italian Legion: 2,000[4][5]
French Reserve Army at Constantinople: 30,000
British Reserve Army at Malta: 15,000+","October 1854 garrison: 36,600[6]
May 1855 garrison: 43,000 and 42,000 army in the Crimea,[2] with 8,886 naval gunners",R,"Total casualties: 102,000 killed, wounded, and died from disease[8]"
2762,Siege_of_Sevastopol_(1854),17 October 1854 – 9 September 1855,"Sevastopol, Taurida Governorate, Russian Empire",Decisive Allied victory,Eduard Totleben,"French: 10,240 killed in action, 20,000 died of wounds, 50,000 died of disease
British: 2,755 killed in action, 2,019 died of wounds, 16,323 died of disease
Piedmontese: 2,050 died from all causes[7]
Total deaths: 128,387","October 1854: 67,000[1]
July 1855 total strength: 175,000,[2] consisting of:
French: 75,000
British: 35,000
Ottoman: 60,000[3]
Piedmontese: 15,000
Arriving in August:
British Ottoman Contingent: 22,000
German Legion: 9,000
Swiss Legion: 3,000
Polish Legion: 1,500
Italian Legion: 2,000[4][5]
French Reserve Army at Constantinople: 30,000
British Reserve Army at Malta: 15,000+","October 1854 garrison: 36,600[6]
May 1855 garrison: 43,000 and 42,000 army in the Crimea,[2] with 8,886 naval gunners",R,"Total casualties: 102,000 killed, wounded, and died from disease[8]"
2763,Battle_of_Eupatoria,17 February 1855,"Eupatoria, Taurida Governorate, Russian Empire",Allied victory,Omar Pasha,"2,500 killed
583 wounded","Between 20,000 and 30,000 (36 infantry battalions in 4 divisions, 6 cavalry regiments and 108 pieces of artillery)","30,000-strong Ottoman garrison (4 infantry divisions, 1 cavalry regiment and around 100 pieces of artillery)
3 French cavalry regiment and a horse artillery battery
At sea: 4 British steamers of the line, 1 Ottoman and 1 French steam frigates.",L,415 killed or wounded
2764,Battle_of_Eupatoria,17 February 1855,"Eupatoria, Taurida Governorate, Russian Empire",Allied victory,Antoni Aleksander Iliński,"2,500 killed
583 wounded","Between 20,000 and 30,000 (36 infantry battalions in 4 divisions, 6 cavalry regiments and 108 pieces of artillery)","30,000-strong Ottoman garrison (4 infantry divisions, 1 cavalry regiment and around 100 pieces of artillery)
3 French cavalry regiment and a horse artillery battery
At sea: 4 British steamers of the line, 1 Ottoman and 1 French steam frigates.",L,415 killed or wounded
2765,Battle_of_Eupatoria,17 February 1855,"Eupatoria, Taurida Governorate, Russian Empire",Allied victory,Armand-Octave-Marie d’Allonville,"2,500 killed
583 wounded","Between 20,000 and 30,000 (36 infantry battalions in 4 divisions, 6 cavalry regiments and 108 pieces of artillery)","30,000-strong Ottoman garrison (4 infantry divisions, 1 cavalry regiment and around 100 pieces of artillery)
3 French cavalry regiment and a horse artillery battery
At sea: 4 British steamers of the line, 1 Ottoman and 1 French steam frigates.",L,415 killed or wounded
2766,Battle_of_Eupatoria,17 February 1855,"Eupatoria, Taurida Governorate, Russian Empire",Allied victory,Stepan Khrulev,415 killed or wounded,"30,000-strong Ottoman garrison (4 infantry divisions, 1 cavalry regiment and around 100 pieces of artillery)
3 French cavalry regiment and a horse artillery battery
At sea: 4 British steamers of the line, 1 Ottoman and 1 French steam frigates.","Between 20,000 and 30,000 (36 infantry battalions in 4 divisions, 6 cavalry regiments and 108 pieces of artillery)",R,"2,500 killed
583 wounded"
2767,Battle_of_Malakoff,8 September 1855,"Sevastopol, Taurida Governorate, Russian Empire
Coordinates: 44°36′14″N 33°32′57″E﻿ / ﻿44.603888898889°N 33.549166676667°E﻿ / 44.603888898889; 33.549166676667",Decisive French victory,"Patrice de MacMahon, Duke of Magenta","13,000 casualties[1]",unknown,unknown,L,"10,000 casualties[1]"
2768,Battle_of_Malakoff,8 September 1855,"Sevastopol, Taurida Governorate, Russian Empire
Coordinates: 44°36′14″N 33°32′57″E﻿ / ﻿44.603888898889°N 33.549166676667°E﻿ / 44.603888898889; 33.549166676667",Decisive French victory,Mikhail Dmitrievich Gorchakov,"10,000 casualties[1]",unknown,unknown,R,"13,000 casualties[1]"
2769,Siege_of_Kars,June - November 1855,"Kars, Ottoman Empire",Russian victory,Fenwick Williams,,"Infantry: 19,275
Cavalry: 6,450
Guns: 96
Rocket launchers: 16

Total: 25,725[2]","17,000 soldiers[1]",L,
2770,Siege_of_Kars,June - November 1855,"Kars, Ottoman Empire",Russian victory,Mehmet Vasıf Pasha Gürcü,,"Infantry: 19,275
Cavalry: 6,450
Guns: 96
Rocket launchers: 16

Total: 25,725[2]","17,000 soldiers[1]",L,
2771,Siege_of_Kars,June - November 1855,"Kars, Ottoman Empire",Russian victory,Omar Pasha,,"Infantry: 19,275
Cavalry: 6,450
Guns: 96
Rocket launchers: 16

Total: 25,725[2]","17,000 soldiers[1]",L,
2772,Siege_of_Kars,June - November 1855,"Kars, Ottoman Empire",Russian victory,Nikolay Muravyov-Karsky,,"17,000 soldiers[1]","Infantry: 19,275
Cavalry: 6,450
Guns: 96
Rocket launchers: 16

Total: 25,725[2]",R,
2773,Battle_of_Seattle_(1856),"January 26, 1856","Seattle, Washington, United States",United States victory,Guert Gansevoort,28 killed[1],unknown,unknown,L,2 killed
2774,Battle_of_Seattle_(1856),"January 26, 1856","Seattle, Washington, United States",United States victory,Leschi (Native American leader),2 killed,unknown,unknown,R,28 killed[1]
2775,Battle_of_Rivas,11 April 1856,"Rivas, Nicaragua","In May 1857, William Walker was forced to surrender to the US Navy and leave the country.[1]",William Walker (filibuster),50 dead 10 wounded,"9,000 volunteers[2]",unknown,L,"130 dead 40, wounded"
2776,Battle_of_Rivas,11 April 1856,"Rivas, Nicaragua","In May 1857, William Walker was forced to surrender to the US Navy and leave the country.[1]",José María Cañas,"130 dead 40, wounded",unknown,"9,000 volunteers[2]",R,50 dead 10 wounded
2777,Siege_of_Cawnpore,5 – 25 June (1857),"Cawnpore, India","Rebel victory
Surrender and killing of the besieged Company forces, followed by recapture of Cawnpore and violent reprisals by the Company forces",Major-general (United Kingdom),Unknown,Around 4000 sepoy mutineers and mercenaries,Around 900 including civilians and 300 soldiers,L,"All, except five men and two women"
2778,Siege_of_Cawnpore,5 – 25 June (1857),"Cawnpore, India","Rebel victory
Surrender and killing of the besieged Company forces, followed by recapture of Cawnpore and violent reprisals by the Company forces",Hugh Wheeler (East India Company officer),Unknown,Around 4000 sepoy mutineers and mercenaries,Around 900 including civilians and 300 soldiers,L,"All, except five men and two women"
2779,Siege_of_Cawnpore,5 – 25 June (1857),"Cawnpore, India","Rebel victory
Surrender and killing of the besieged Company forces, followed by recapture of Cawnpore and violent reprisals by the Company forces",Brigadier,Unknown,Around 4000 sepoy mutineers and mercenaries,Around 900 including civilians and 300 soldiers,L,"All, except five men and two women"
2780,Siege_of_Cawnpore,5 – 25 June (1857),"Cawnpore, India","Rebel victory
Surrender and killing of the besieged Company forces, followed by recapture of Cawnpore and violent reprisals by the Company forces",Captain (British Army and Royal Marines),Unknown,Around 4000 sepoy mutineers and mercenaries,Around 900 including civilians and 300 soldiers,L,"All, except five men and two women"
2781,Siege_of_Cawnpore,5 – 25 June (1857),"Cawnpore, India","Rebel victory
Surrender and killing of the besieged Company forces, followed by recapture of Cawnpore and violent reprisals by the Company forces",Nana Sahib,"All, except five men and two women",Around 900 including civilians and 300 soldiers,Around 4000 sepoy mutineers and mercenaries,R,Unknown
2782,Siege_of_Cawnpore,5 – 25 June (1857),"Cawnpore, India","Rebel victory
Surrender and killing of the besieged Company forces, followed by recapture of Cawnpore and violent reprisals by the Company forces",Tantia Tope,"All, except five men and two women",Around 900 including civilians and 300 soldiers,Around 4000 sepoy mutineers and mercenaries,R,Unknown
2783,Battle_of_Chinhat,"June 30, 1857","Ismailganj, near Lucknow, India",Mughal victory,Henry Montgomery Lawrence,589,"approx. 6,000",approx. 600,L,"Almost all, including Col. William Case"
2784,Battle_of_Chinhat,"June 30, 1857","Ismailganj, near Lucknow, India",Mughal victory,Barkat Ahmad,"Almost all, including Col. William Case",approx. 600,"approx. 6,000",R,589
2785,Battle_of_Jhelum_-_Indian_Mutiny,7 July 1857,"Jhelum, British India, Present day Pakistan",British Victory,Charles Ellice,"150 Killed
25 Drowned
108 Executed",Approx 500 Sepoys,"435 Infantry
310 cavalry
100 Sikh Sepoys
3 Horse Artillery Guns",L,"44 Killed
109 Wounded"
2786,Battle_of_Jhelum_-_Indian_Mutiny,7 July 1857,"Jhelum, British India, Present day Pakistan",British Victory,South Wales Borderers,"150 Killed
25 Drowned
108 Executed",Approx 500 Sepoys,"435 Infantry
310 cavalry
100 Sikh Sepoys
3 Horse Artillery Guns",L,"44 Killed
109 Wounded"
2787,Battle_of_Jhelum_-_Indian_Mutiny,7 July 1857,"Jhelum, British India, Present day Pakistan",British Victory,Mirza Dildar Baig,"44 Killed
109 Wounded","435 Infantry
310 cavalry
100 Sikh Sepoys
3 Horse Artillery Guns",Approx 500 Sepoys,R,"150 Killed
25 Drowned
108 Executed"
2788,Battle_of_Aong,"July 15, 1857",outside of Aong village,East India Company victory,Henry Havelock,,unknown,unknown,R,
2789,Siege_of_Lucknow,30 May – 27 November 1857,"Lucknow, British India",British relief and withdrawal,Henry Montgomery Lawrence,unknown,"5,000 men, rising to approx. 30,000","1,729 troops, rising to approx. 8,000",L,"2,500 killed, wounded, missing"
2790,Siege_of_Lucknow,30 May – 27 November 1857,"Lucknow, British India",British relief and withdrawal,John Eardley Inglis,unknown,"5,000 men, rising to approx. 30,000","1,729 troops, rising to approx. 8,000",L,"2,500 killed, wounded, missing"
2791,Siege_of_Lucknow,30 May – 27 November 1857,"Lucknow, British India",British relief and withdrawal,Henry Havelock,unknown,"5,000 men, rising to approx. 30,000","1,729 troops, rising to approx. 8,000",L,"2,500 killed, wounded, missing"
2792,Siege_of_Lucknow,30 May – 27 November 1857,"Lucknow, British India",British relief and withdrawal,"Sir James Outram, 1st Baronet",unknown,"5,000 men, rising to approx. 30,000","1,729 troops, rising to approx. 8,000",L,"2,500 killed, wounded, missing"
2793,Siege_of_Lucknow,30 May – 27 November 1857,"Lucknow, British India",British relief and withdrawal,"Colin Campbell, 1st Baron Clyde",unknown,"5,000 men, rising to approx. 30,000","1,729 troops, rising to approx. 8,000",L,"2,500 killed, wounded, missing"
2794,Siege_of_Lucknow,30 May – 27 November 1857,"Lucknow, British India",British relief and withdrawal,James George Smith Neill,unknown,"5,000 men, rising to approx. 30,000","1,729 troops, rising to approx. 8,000",L,"2,500 killed, wounded, missing"
2795,Siege_of_Lucknow,30 May – 27 November 1857,"Lucknow, British India",British relief and withdrawal,Begum Hazrat Mahal,"2,500 killed, wounded, missing","1,729 troops, rising to approx. 8,000","5,000 men, rising to approx. 30,000",R,unknown
