,Battle,Date,Location,Result,belligerent,inflicted,opp,own,pos,taken
1790,Battle_of_Friedland,14 June 1807,"Friedland, Prussia","Decisive French victory

Treaty of Tilsit
End of Russian hostilities toward the French Empire
Russia integrates the Continental System
Effective end of the Fourth Coalition",Jean Lannes,"20,000[9][13] killed, wounded and captured,
80 guns[9]","46,000[5][7][6]–62,000
120 cannons[8][3][4]","80,000
118 cannons[1][2][3][4][5][6]",L,"8,000[9]–10,000[10] or 12,000[11][12]"
1791,Battle_of_Friedland,14 June 1807,"Friedland, Prussia","Decisive French victory

Treaty of Tilsit
End of Russian hostilities toward the French Empire
Russia integrates the Continental System
Effective end of the Fourth Coalition",Levin August von Bennigsen,"8,000[9]–10,000[10] or 12,000[11][12]","80,000
118 cannons[1][2][3][4][5][6]","46,000[5][7][6]–62,000
120 cannons[8][3][4]",R,"20,000[9][13] killed, wounded and captured,
80 guns[9]"
1792,Battle_of_Athos,19–22 June 1807,between Mount Athos and Lemnos.,Decisive Russian Victory,Dmitry Senyavin,"3 ships of the line, 2 frigates, 1 sloop
more than 1,000 killed, 774 prisoners[1]","10 ships of the line, 5 frigates, 3 sloops, 2 brigs",10 ships of the line,L,"78 killed, 172 wounded[1]"
1793,Battle_of_Athos,19–22 June 1807,between Mount Athos and Lemnos.,Decisive Russian Victory,Aleksey Greig,"3 ships of the line, 2 frigates, 1 sloop
more than 1,000 killed, 774 prisoners[1]","10 ships of the line, 5 frigates, 3 sloops, 2 brigs",10 ships of the line,L,"78 killed, 172 wounded[1]"
1794,Battle_of_Copenhagen_(1807),16 August – 5 September 1807,"Copenhagen
55°40′46″N 12°34′22″E﻿ / ﻿55.67944°N 12.57278°E﻿ / 55.67944; 12.57278Coordinates: 55°40′46″N 12°34′22″E﻿ / ﻿55.67944°N 12.57278°E﻿ / 55.67944; 12.57278",Decisive British victory. Danish navy surrendered to the United Kingdom.,"James Gambier, 1st Baron Gambier","3,000 soldiers, militia (All adults were militia during a siege[citation needed]), 195 civilians killed. 768 injured. Entire fleet surrendered to the British.[1]","10,000","25,000",L,"42 killed,
145 wounded,
24 missing[1]"
1795,Battle_of_Copenhagen_(1807),16 August – 5 September 1807,"Copenhagen
55°40′46″N 12°34′22″E﻿ / ﻿55.67944°N 12.57278°E﻿ / 55.67944; 12.57278Coordinates: 55°40′46″N 12°34′22″E﻿ / ﻿55.67944°N 12.57278°E﻿ / 55.67944; 12.57278",Decisive British victory. Danish navy surrendered to the United Kingdom.,"William Cathcart, 1st Earl Cathcart","3,000 soldiers, militia (All adults were militia during a siege[citation needed]), 195 civilians killed. 768 injured. Entire fleet surrendered to the British.[1]","10,000","25,000",L,"42 killed,
145 wounded,
24 missing[1]"
1796,Battle_of_Copenhagen_(1807),16 August – 5 September 1807,"Copenhagen
55°40′46″N 12°34′22″E﻿ / ﻿55.67944°N 12.57278°E﻿ / 55.67944; 12.57278Coordinates: 55°40′46″N 12°34′22″E﻿ / ﻿55.67944°N 12.57278°E﻿ / 55.67944; 12.57278",Decisive British victory. Danish navy surrendered to the United Kingdom.,Denmark,"42 killed,
145 wounded,
24 missing[1]","25,000","10,000",R,"3,000 soldiers, militia (All adults were militia during a siege[citation needed]), 195 civilians killed. 768 injured. Entire fleet surrendered to the British.[1]"
1797,Battle_of_Copenhagen_(1807),16 August – 5 September 1807,"Copenhagen
55°40′46″N 12°34′22″E﻿ / ﻿55.67944°N 12.57278°E﻿ / 55.67944; 12.57278Coordinates: 55°40′46″N 12°34′22″E﻿ / ﻿55.67944°N 12.57278°E﻿ / 55.67944; 12.57278",Decisive British victory. Danish navy surrendered to the United Kingdom.,Ernst Peymann,"42 killed,
145 wounded,
24 missing[1]","25,000","10,000",R,"3,000 soldiers, militia (All adults were militia during a siege[citation needed]), 195 civilians killed. 768 injured. Entire fleet surrendered to the British.[1]"
1798,Battle_of_Zealand_Point,22 March 1808,Sejerø,British victory,Carl Wilhelm Jessen,"5 dead, 48 wounded and 1 missing","3 ships of the line,
1 frigate",1 ship of the line,R,55 dead and 88 wounded
1799,Battle_of_Siikajoki,18 April 1808,"Siikajoki, near Oulu
64°50′N 024°44′E﻿ / ﻿64.833°N 24.733°E﻿ / 64.833; 24.733Coordinates: 64°50′N 024°44′E﻿ / ﻿64.833°N 24.733°E﻿ / 64.833; 24.733",Swedish victory,Carl Johan Adlercreutz,up to 340[3],"2,000[1][2]","2,000",L,200
1800,Battle_of_Siikajoki,18 April 1808,"Siikajoki, near Oulu
64°50′N 024°44′E﻿ / ﻿64.833°N 24.733°E﻿ / 64.833; 24.733Coordinates: 64°50′N 024°44′E﻿ / ﻿64.833°N 24.733°E﻿ / 64.833; 24.733",Swedish victory,Georg Carl von Döbeln,up to 340[3],"2,000[1][2]","2,000",L,200
1801,Battle_of_Siikajoki,18 April 1808,"Siikajoki, near Oulu
64°50′N 024°44′E﻿ / ﻿64.833°N 24.733°E﻿ / 64.833; 24.733Coordinates: 64°50′N 024°44′E﻿ / ﻿64.833°N 24.733°E﻿ / 64.833; 24.733",Swedish victory,Yakov Kulnev,200,"2,000","2,000[1][2]",R,up to 340[3]
1802,Battle_of_Revolax,27 April 1808,"Revonlahti, Northern Ostrobothnia
64°43′05″N 024°57′50″E﻿ / ﻿64.71806°N 24.96389°E﻿ / 64.71806; 24.96389Coordinates: 64°43′05″N 024°57′50″E﻿ / ﻿64.71806°N 24.96389°E﻿ / 64.71806; 24.96389",Swedish victory,Wilhelm Mauritz Klingspor,"up to 500, including prisoners[1]","up to 1,700[1]","2,250",L,94 killed
1803,Battle_of_Revolax,27 April 1808,"Revonlahti, Northern Ostrobothnia
64°43′05″N 024°57′50″E﻿ / ﻿64.71806°N 24.96389°E﻿ / 64.71806; 24.96389Coordinates: 64°43′05″N 024°57′50″E﻿ / ﻿64.71806°N 24.96389°E﻿ / 64.71806; 24.96389",Swedish victory,Johan Adam Cronstedt,"up to 500, including prisoners[1]","up to 1,700[1]","2,250",L,94 killed
1804,Battle_of_Revolax,27 April 1808,"Revonlahti, Northern Ostrobothnia
64°43′05″N 024°57′50″E﻿ / ﻿64.71806°N 24.96389°E﻿ / 64.71806; 24.96389Coordinates: 64°43′05″N 024°57′50″E﻿ / ﻿64.71806°N 24.96389°E﻿ / 64.71806; 24.96389",Swedish victory,Mikhail Bulatov,94 killed,"2,250","up to 1,700[1]",R,"up to 500, including prisoners[1]"
1805,Battle_of_Pulkkila,2 May 1808,"Pulkkila, Northern Ostrobothnia, Finland",Swedish victory,Johan August Sandels,345,500,"1,500",L,75
1806,Battle_of_El_Bruc,6 June and 14 June 1808,"El Bruc, near Barcelona, Spain","1st: Spanish victory
2nd: Spanish victory",François Xavier de Schwarz,"6 June:
20 dead
80 wounded
Total: 100
14 June:
15 dead
50 wounded
Total: 65
Grand total: 165","2,000 regulars and militia","3,800–5,000 regulars",L,"6 June:
360 dead
800 wounded
60 captured
1 gun captured
Total: 1,220
14 June:
83 dead
274 wounded
Total: 357
Grand total: 1,577"
1807,Battle_of_El_Bruc,6 June and 14 June 1808,"El Bruc, near Barcelona, Spain","1st: Spanish victory
2nd: Spanish victory",Joseph Chabran,"6 June:
20 dead
80 wounded
Total: 100
14 June:
15 dead
50 wounded
Total: 65
Grand total: 165","2,000 regulars and militia","3,800–5,000 regulars",L,"6 June:
360 dead
800 wounded
60 captured
1 gun captured
Total: 1,220
14 June:
83 dead
274 wounded
Total: 357
Grand total: 1,577"
1808,Battle_of_El_Bruc,6 June and 14 June 1808,"El Bruc, near Barcelona, Spain","1st: Spanish victory
2nd: Spanish victory",Antoni Franch i Estalella,"6 June:
360 dead
800 wounded
60 captured
1 gun captured
Total: 1,220
14 June:
83 dead
274 wounded
Total: 357
Grand total: 1,577","3,800–5,000 regulars","2,000 regulars and militia",R,"6 June:
20 dead
80 wounded
Total: 100
14 June:
15 dead
50 wounded
Total: 65
Grand total: 165"
1809,Battle_of_Lapua,14 July 1808,"Lapua, Finland",Swedish victory,Carl Johan Adlercreutz,400[1],"4,100","4,700",L,180[1]
1810,Battle_of_Lapua,14 July 1808,"Lapua, Finland",Swedish victory,Nikolay Raevsky,180[1],"4,700","4,100",R,400[1]
1811,Battle_of_Medina_de_Rioseco,14 July 1808,"Medina de Rioseco, north of Valladolid, Spain",French victory,Jean-Baptiste Bessières,"1,000 dead or wounded,
1,200 missing or captured,[4]
13 guns captured[1]","21,300–22,000 regulars and militia,[1][2]
600 cavalry,
20 guns[2]","12,550–800 infantry,[1][2]
950–1,200 cavalry,[1][2]
32 guns[2]",L,400–500 dead or wounded[1][3]
1812,Battle_of_Medina_de_Rioseco,14 July 1808,"Medina de Rioseco, north of Valladolid, Spain",French victory,Joaquín Blake,400–500 dead or wounded[1][3],"12,550–800 infantry,[1][2]
950–1,200 cavalry,[1][2]
32 guns[2]","21,300–22,000 regulars and militia,[1][2]
600 cavalry,
20 guns[2]",R,"1,000 dead or wounded,
1,200 missing or captured,[4]
13 guns captured[1]"
1813,Battle_of_Medina_de_Rioseco,14 July 1808,"Medina de Rioseco, north of Valladolid, Spain",French victory,Gregorio García de la Cuesta,400–500 dead or wounded[1][3],"12,550–800 infantry,[1][2]
950–1,200 cavalry,[1][2]
32 guns[2]","21,300–22,000 regulars and militia,[1][2]
600 cavalry,
20 guns[2]",R,"1,000 dead or wounded,
1,200 missing or captured,[4]
13 guns captured[1]"
1814,Battle_of_Bailén,16–19 July 1808,"Bailén, Spain",Decisive Spanish victory,Pierre Dupont de l'Étang,"243 dead[4]
735 wounded[4]","27,110 regulars and militia[3]
2,660 cavalry[3]
25 guns[3]","21,130 regulars[1][2]
3,300 cavalry[1]
24 guns",L,"2,200 dead[4]
400 wounded[5]
17,635 captured[6]"
1815,Battle_of_Bailén,16–19 July 1808,"Bailén, Spain",Decisive Spanish victory,Dominique Honoré Antoine Vedel,"243 dead[4]
735 wounded[4]","27,110 regulars and militia[3]
2,660 cavalry[3]
25 guns[3]","21,130 regulars[1][2]
3,300 cavalry[1]
24 guns",L,"2,200 dead[4]
400 wounded[5]
17,635 captured[6]"
1816,Battle_of_Bailén,16–19 July 1808,"Bailén, Spain",Decisive Spanish victory,"Francisco Javier Castaños, 1st Duke of Bailén","2,200 dead[4]
400 wounded[5]
17,635 captured[6]","21,130 regulars[1][2]
3,300 cavalry[1]
24 guns","27,110 regulars and militia[3]
2,660 cavalry[3]
25 guns[3]",R,"243 dead[4]
735 wounded[4]"
1817,Battle_of_Bailén,16–19 July 1808,"Bailén, Spain",Decisive Spanish victory,Theodor von Reding,"2,200 dead[4]
400 wounded[5]
17,635 captured[6]","21,130 regulars[1][2]
3,300 cavalry[1]
24 guns","27,110 regulars and militia[3]
2,660 cavalry[3]
25 guns[3]",R,"243 dead[4]
735 wounded[4]"
1818,Battle_of_Kauhajoki,10 August 1808,"Kauhajoki, Southern Ostrobothnia, Finland",Swedish victory,Georg Carl von Döbeln,150–450 killed and wounded,about 2.000,about 2.000,L,Around 62 killed and wounded
1819,First_Siege_of_Zaragoza,15 June – 14 August 1808,"Zaragoza, Spain",Spanish victory,Charles Lefebvre-Desnouettes,"5,000[2]","500 regulars,
6,000 militia
Total: 6,500","8,500 regulars,
1,000 cavalry,
60 guns[1]
Total: 9,500",L,"3,000–3,500[2]"
1820,First_Siege_of_Zaragoza,15 June – 14 August 1808,"Zaragoza, Spain",Spanish victory,Jean-Antoine Verdier,"5,000[2]","500 regulars,
6,000 militia
Total: 6,500","8,500 regulars,
1,000 cavalry,
60 guns[1]
Total: 9,500",L,"3,000–3,500[2]"
1821,First_Siege_of_Zaragoza,15 June – 14 August 1808,"Zaragoza, Spain",Spanish victory,José de Palafox y Melci,"3,000–3,500[2]","8,500 regulars,
1,000 cavalry,
60 guns[1]
Total: 9,500","500 regulars,
6,000 militia
Total: 6,500",R,"5,000[2]"
1822,First_Siege_of_Zaragoza,15 June – 14 August 1808,"Zaragoza, Spain",Spanish victory,Felipe Augusto de Saint-Marcq,"3,000–3,500[2]","8,500 regulars,
1,000 cavalry,
60 guns[1]
Total: 9,500","500 regulars,
6,000 militia
Total: 6,500",R,"5,000[2]"
1823,First_Siege_of_Zaragoza,15 June – 14 August 1808,"Zaragoza, Spain",Spanish victory,Juan O'Neylle,"3,000–3,500[2]","8,500 regulars,
1,000 cavalry,
60 guns[1]
Total: 9,500","500 regulars,
6,000 militia
Total: 6,500",R,"5,000[2]"
1824,Battle_of_Roliça,17 August 1808,Near the village of Roliça in Portugal,"Anglo-Portuguese victory, tactical French retreat","Arthur Wellesley, 1st Duke of Wellington","700 killed and wounded,[2]
3 guns captured","4,000-4,930[1] infantry and cavalry
5 guns","14,800[1]-15,700 infantry and cavalry",L,487 killed and wounded
1825,Battle_of_Roliça,17 August 1808,Near the village of Roliça in Portugal,"Anglo-Portuguese victory, tactical French retreat",Henri François Delaborde,487 killed and wounded,"14,800[1]-15,700 infantry and cavalry","4,000-4,930[1] infantry and cavalry
5 guns",R,"700 killed and wounded,[2]
3 guns captured"
1826,Battle_of_Vimeiro,21 August 1808,"Near Vimeiro, Portugal","Anglo-Portuguese victory, Convention of Sintra","Arthur Wellesley, 1st Duke of Wellington","2,160 killed and wounded

370–450 killed[2]
1,630–1,710 wounded[2]
13 guns captured","13,000[1]–14,000 men
23–24[1] guns","17,000[1]–20,500 men
18–19[1] guns",L,720 killed and wounded[2]
1827,Battle_of_Vimeiro,21 August 1808,"Near Vimeiro, Portugal","Anglo-Portuguese victory, Convention of Sintra",Jean-Andoche Junot,720 killed and wounded[2],"17,000[1]–20,500 men
18–19[1] guns","13,000[1]–14,000 men
23–24[1] guns",R,"2,160 killed and wounded

370–450 killed[2]
1,630–1,710 wounded[2]
13 guns captured"
1828,Battle_of_Jutas,13 September 1808,"Jutas, south of Nykarleby",Swedish victory,Georg Carl von Döbeln,130,about 1.500,about 1.500,L,43 of which 16 killed
1829,Battle_of_Oravais,14 September 1808,"The village of Oravais, Finland",Russian victory,Carl Johan Adlercreutz,"121 dead
665 wounded
109 missed in action
In total: 895[2][3]","6,000, of which 5,000 engaged[1]","5,500 men",L,"740 dead
400 wounded
more than 100 captured
In total: 1,240"
1830,Battle_of_Oravais,14 September 1808,"The village of Oravais, Finland",Russian victory,Nikolay Kamensky,"740 dead
400 wounded
more than 100 captured
In total: 1,240","5,500 men","6,000, of which 5,000 engaged[1]",R,"121 dead
665 wounded
109 missed in action
In total: 895[2][3]"
1831,Battle_of_Koljonvirta,27 October 1808,"near Iisalmi, Northern Savonia, Finland",Swedish victory,Johan August Sandels,"1,100 dead, wounded or captured","6,000–8,000","1,800",L,"310 dead, wounded or captured"
1832,Battle_of_Koljonvirta,27 October 1808,"near Iisalmi, Northern Savonia, Finland",Swedish victory,Nikolay Tuchkov,"310 dead, wounded or captured","1,800","6,000–8,000",R,"1,100 dead, wounded or captured"
1833,Battle_of_Pancorbo_(1808),31 October 1808,"Durango, Spain",Indecisive,François Joseph Lefebvre,"300 dead or wounded
300 captured[2]","19,000
6 guns","24,000
36 guns",L,200 dead or wounded[1]
1834,Battle_of_Pancorbo_(1808),31 October 1808,"Durango, Spain",Indecisive,Joaquín Blake,200 dead or wounded[1],"24,000
36 guns","19,000
6 guns",R,"300 dead or wounded
300 captured[2]"
1835,Battle_of_Valmaseda,5 November 1808,"Valmaseda, near Bilbao, Spain",Spanish victory,Eugène-Casimir Villatte,50 dead or wounded,"24,000","13,000",L,"300 dead or wounded,
300 men & baggage captured"
1836,Battle_of_Valmaseda,5 November 1808,"Valmaseda, near Bilbao, Spain",Spanish victory,Joaquín Blake,"300 dead or wounded,
300 men & baggage captured","13,000","24,000",R,50 dead or wounded
1837,Battle_of_Burgos,7 November 1808,"Gamonal ,near Burgos, Spain",French victory,Jean-Baptiste Bessières,"2,000 dead, wounded, or captured","9,000 infantry","20,000 infantry,
4,000 cavalry",L,"50 killed
150 wounded"
1838,Battle_of_Burgos,7 November 1808,"Gamonal ,near Burgos, Spain",French victory,Conde de Belveder,"50 killed
150 wounded","20,000 infantry,
4,000 cavalry","9,000 infantry",R,"2,000 dead, wounded, or captured"
1839,Battle_of_Burgos,7 November 1808,"Gamonal ,near Burgos, Spain",French victory,Vicente Genaro de Quesada,"50 killed
150 wounded","20,000 infantry,
4,000 cavalry","9,000 infantry",R,"2,000 dead, wounded, or captured"
1840,Battle_of_Burgos,7 November 1808,"Gamonal ,near Burgos, Spain",French victory,Fernando María de Alós,"50 killed
150 wounded","20,000 infantry,
4,000 cavalry","9,000 infantry",R,"2,000 dead, wounded, or captured"
1841,Battle_of_Espinosa_de_los_Monteros,10–11 November 1808,"Espinosa de los Monteros, southeast of Cantabria, Spain",French victory,"Claude Victor-Perrin, Duc de Belluno","3,000 dead, wounded, or captured","23,000","22,000",L,"1,200 dead or wounded"
1842,Battle_of_Espinosa_de_los_Monteros,10–11 November 1808,"Espinosa de los Monteros, southeast of Cantabria, Spain",French victory,Joaquín Blake,"1,200 dead or wounded","22,000","23,000",R,"3,000 dead, wounded, or captured"
1843,Battle_of_Espinosa_de_los_Monteros,10–11 November 1808,"Espinosa de los Monteros, southeast of Cantabria, Spain",French victory,"Pedro Caro, 3rd Marquis of la Romana","1,200 dead or wounded","22,000","23,000",R,"3,000 dead, wounded, or captured"
1844,Battle_of_Tudela,23 November 1808,"Tudela, Navarre, Spain",French-Polish victory,Jean Lannes,"4,000 dead, wounded, or captured
26 guns lost","33,000","31,000",L,650 dead or wounded
1845,Battle_of_Tudela,23 November 1808,"Tudela, Navarre, Spain",French-Polish victory,Charles Lefebvre-Desnouettes,"4,000 dead, wounded, or captured
26 guns lost","33,000","31,000",L,650 dead or wounded
1846,Battle_of_Tudela,23 November 1808,"Tudela, Navarre, Spain",French-Polish victory,Michel Ney,"4,000 dead, wounded, or captured
26 guns lost","33,000","31,000",L,650 dead or wounded
1847,Battle_of_Tudela,23 November 1808,"Tudela, Navarre, Spain",French-Polish victory,"Francisco Javier Castaños, 1st Duke of Bailén",650 dead or wounded,"31,000","33,000",R,"4,000 dead, wounded, or captured
26 guns lost"
1848,Battle_of_Tudela,23 November 1808,"Tudela, Navarre, Spain",French-Polish victory,José de Palafox y Melci,650 dead or wounded,"31,000","33,000",R,"4,000 dead, wounded, or captured
26 guns lost"
1849,Battle_of_Tudela,23 November 1808,"Tudela, Navarre, Spain",French-Polish victory,Juan O'Neylle,650 dead or wounded,"31,000","33,000",R,"4,000 dead, wounded, or captured
26 guns lost"
1850,Battle_of_Tudela,23 November 1808,"Tudela, Navarre, Spain",French-Polish victory,Manuel Lapeña,650 dead or wounded,"31,000","33,000",R,"4,000 dead, wounded, or captured
26 guns lost"
1851,Battle_of_Somosierra,30 November 1808,"Somosierra Pass, Segovia, Spain",French victory,Napoleon,"250 dead or wounded,
3,000 captured","20,000 infantry,
16 guns","45,000",L,57 dead or wounded[a]
1852,Battle_of_Somosierra,30 November 1808,"Somosierra Pass, Segovia, Spain",French victory,Jan Kozietulski,"250 dead or wounded,
3,000 captured","20,000 infantry,
16 guns","45,000",L,57 dead or wounded[a]
1853,Battle_of_Somosierra,30 November 1808,"Somosierra Pass, Segovia, Spain",French victory,Benito de San Juan,57 dead or wounded[a],"45,000","20,000 infantry,
16 guns",R,"250 dead or wounded,
3,000 captured"
1854,Battle_of_Sahagún,21 December 1808,Leon Spain,British victory,César Alexandre Debelle,"4 killed
21 wounded[1]",ca. 400 Cavalry[2],ca. 800 Cavalry[1],L,"20 killed and wounded,
13 officers and over 300 other ranks captured[1]"
1855,Battle_of_Sahagún,21 December 1808,Leon Spain,British victory,"Henry Paget, 1st Marquess of Anglesey","20 killed and wounded,
13 officers and over 300 other ranks captured[1]",ca. 800 Cavalry[1],ca. 400 Cavalry[2],R,"4 killed
21 wounded[1]"
1856,Battle_of_Corunna,16 January 1809,"Corunna, Galicia","British tactical victory[1][2][3][a]
French strategic victory[4][5][6]",John Moore (British Army officer),"600[12] to 700 dead or wounded
200 to 300 prisoners","16,000:[9]
12,000 infantry
3,200 cavalry
20 guns","16,000:
15,000 infantry[7]
9 to 12 guns[8]",L,"900 dead or wounded[10]
300 sick abandoned[11]"
1857,Battle_of_Corunna,16 January 1809,"Corunna, Galicia","British tactical victory[1][2][3][a]
French strategic victory[4][5][6]","Sir David Baird, 1st Baronet","600[12] to 700 dead or wounded
200 to 300 prisoners","16,000:[9]
12,000 infantry
3,200 cavalry
20 guns","16,000:
15,000 infantry[7]
9 to 12 guns[8]",L,"900 dead or wounded[10]
300 sick abandoned[11]"
1858,Battle_of_Corunna,16 January 1809,"Corunna, Galicia","British tactical victory[1][2][3][a]
French strategic victory[4][5][6]",Jean-de-Dieu Soult,"900 dead or wounded[10]
300 sick abandoned[11]","16,000:
15,000 infantry[7]
9 to 12 guns[8]","16,000:[9]
12,000 infantry
3,200 cavalry
20 guns",R,"600[12] to 700 dead or wounded
200 to 300 prisoners"
1859,Battle_of_Ciudad_Real,27 March 1809,"Ciudad Real, Province of Ciudad Real, Castile-La Mancha, Spain",French-Polish victory,Horace François Bastien Sébastiani de La Porta,2000 killed and wounded,19 000,12 000,L,unknown but light
1860,Battle_of_Ciudad_Real,27 March 1809,"Ciudad Real, Province of Ciudad Real, Castile-La Mancha, Spain",French-Polish victory,"José de Urbina y Urbina, 3rd Conde de Cartaojal",unknown but light,12 000,19 000,R,2000 killed and wounded
1861,First_Battle_of_Porto,28 March 1809,"Porto, Portugal",French victory,Caetano José Vaz Parreiras,"2,100 killed and wounded","21,500 men including 3,100 cavalry","About 24,000 men:

4,500 regular army
10,000 ordenanças (militia)
9,000 armed citizens",L,"10,000"
1862,First_Battle_of_Porto,28 March 1809,"Porto, Portugal",French victory,Jean-de-Dieu Soult,"10,000","About 24,000 men:

4,500 regular army
10,000 ordenanças (militia)
9,000 armed citizens","21,500 men including 3,100 cavalry",R,"2,100 killed and wounded"
1863,Battle_of_Sacile,15–16 April 1809,"Sacile, modern-day Italy",Austrian victory,Eugène de Beauharnais,"Pordenone: 253
Sacile: 3,846[1] to 4,100[2]","39,000, 55-61 guns[1]","37,050, 54 guns[1]",L,"Pordenone: 2,500, 4 guns
Sacile: 6,500, 19 guns[1]"
1864,Battle_of_Sacile,15–16 April 1809,"Sacile, modern-day Italy",Austrian victory,Archduke John of Austria,"Pordenone: 2,500, 4 guns
Sacile: 6,500, 19 guns[1]","37,050, 54 guns[1]","39,000, 55-61 guns[1]",R,"Pordenone: 253
Sacile: 3,846[1] to 4,100[2]"
1865,Battle_of_Raszyn_(1809),19 April 1809,"Raszyn, present-day Poland
52°09′32″N 20°55′35″E﻿ / ﻿52.158889°N 20.926389°E﻿ / 52.158889; 20.926389","Austrian tactical victory
Polish strategic victory",Archduke Ferdinand Karl Joseph of Austria-Este,"1,390 total:
450 killed
900 wounded
40 captured","18,000 infantry
3,500 cavalry
44 cannons","24,500 infantry
4,500 cavalry
94 cannons",L,"2,300 total:
800 killed
1,500 wounded"
1866,Battle_of_Raszyn_(1809),19 April 1809,"Raszyn, present-day Poland
52°09′32″N 20°55′35″E﻿ / ﻿52.158889°N 20.926389°E﻿ / 52.158889; 20.926389","Austrian tactical victory
Polish strategic victory",Józef Poniatowski,"2,300 total:
800 killed
1,500 wounded","24,500 infantry
4,500 cavalry
94 cannons","18,000 infantry
3,500 cavalry
44 cannons",R,"1,390 total:
450 killed
900 wounded
40 captured"
1867,Battle_of_Abensberg,20 April 1809,"Abensberg, Bavaria, Germany",French victory,"Archduke Charles, Duke of Teschen","1,107[2]","55,000[1]","42,000[1]",L,"6,711, 12 guns[2]"
1868,Battle_of_Abensberg,20 April 1809,"Abensberg, Bavaria, Germany",French victory,Johann von Hiller,"1,107[2]","55,000[1]","42,000[1]",L,"6,711, 12 guns[2]"
1869,Battle_of_Abensberg,20 April 1809,"Abensberg, Bavaria, Germany",French victory,Archduke Louis of Austria,"1,107[2]","55,000[1]","42,000[1]",L,"6,711, 12 guns[2]"
1870,Battle_of_Abensberg,20 April 1809,"Abensberg, Bavaria, Germany",French victory,Michael von Kienmayer,"1,107[2]","55,000[1]","42,000[1]",L,"6,711, 12 guns[2]"
1871,Battle_of_Abensberg,20 April 1809,"Abensberg, Bavaria, Germany",French victory,Napoleon,"6,711, 12 guns[2]","42,000[1]","55,000[1]",R,"1,107[2]"
1872,Battle_of_Abensberg,20 April 1809,"Abensberg, Bavaria, Germany",French victory,Jean Lannes,"6,711, 12 guns[2]","42,000[1]","55,000[1]",R,"1,107[2]"
1873,Battle_of_Abensberg,20 April 1809,"Abensberg, Bavaria, Germany",French victory,François Joseph Lefebvre,"6,711, 12 guns[2]","42,000[1]","55,000[1]",R,"1,107[2]"
1874,Battle_of_Abensberg,20 April 1809,"Abensberg, Bavaria, Germany",French victory,Karl Philipp von Wrede,"6,711, 12 guns[2]","42,000[1]","55,000[1]",R,"1,107[2]"
1875,Battle_of_Abensberg,20 April 1809,"Abensberg, Bavaria, Germany",French victory,Dominique Vandamme,"6,711, 12 guns[2]","42,000[1]","55,000[1]",R,"1,107[2]"
1876,Battle_of_Landshut_(1809),21 April 1809,"Landshut, Bavaria",French victory,Johann von Hiller,"3,000","77,000","36,000",L,"9,000[1]-10,000"
1877,Battle_of_Landshut_(1809),21 April 1809,"Landshut, Bavaria",French victory,Napoleon,"9,000[1]-10,000","36,000","77,000",R,"3,000"
1878,Battle_of_Landshut_(1809),21 April 1809,"Landshut, Bavaria",French victory,Jean Lannes,"9,000[1]-10,000","36,000","77,000",R,"3,000"
1879,Battle_of_Landshut_(1809),21 April 1809,"Landshut, Bavaria",French victory,André Masséna,"9,000[1]-10,000","36,000","77,000",R,"3,000"
1880,Battle_of_Eckmühl,21–22 April 1809,"Eckmühl, Bavaria",French victory,"Archduke Charles, Duke of Teschen","6,000 killed or wounded[1]","30,000 – 60,000","35,000",L,"12,000 killed, wounded or captured[1]"
1881,Battle_of_Eckmühl,21–22 April 1809,"Eckmühl, Bavaria",French victory,Napoleon,"12,000 killed, wounded or captured[1]","35,000","30,000 – 60,000",R,"6,000 killed or wounded[1]"
1882,Battle_of_Eckmühl,21–22 April 1809,"Eckmühl, Bavaria",French victory,Louis-Nicolas Davout,"12,000 killed, wounded or captured[1]","35,000","30,000 – 60,000",R,"6,000 killed or wounded[1]"
1883,Battle_of_Ratisbon,23 April 1809,"Regensburg, Principality of Regensburg",French victory,"Archduke Charles, Duke of Teschen","1,500-2,000[1]","37,000","26,000",L,"6,000+[1]"
1884,Battle_of_Ratisbon,23 April 1809,"Regensburg, Principality of Regensburg",French victory,Napoleon,"6,000+[1]","26,000","37,000",R,"1,500-2,000[1]"
1885,Battle_of_Ratisbon,23 April 1809,"Regensburg, Principality of Regensburg",French victory,Jean Lannes,"6,000+[1]","26,000","37,000",R,"1,500-2,000[1]"
1886,Battle_of_Ratisbon,23 April 1809,"Regensburg, Principality of Regensburg",French victory,Louis-Nicolas Davout,"6,000+[1]","26,000","37,000",R,"1,500-2,000[1]"
1887,Second_Battle_of_Porto,12 May 1809,Portugal,"Anglo-Portuguese victory[1]

French retreat into Spain",Jean-de-Dieu Soult,"23 killed, 98 wounded","18,400[2]","11,200",L,"600 killed or wounded & 1,500 captured[3]"
1888,Second_Battle_of_Porto,12 May 1809,Portugal,"Anglo-Portuguese victory[1]

French retreat into Spain","Arthur Wellesley, 1st Duke of Wellington","600 killed or wounded & 1,500 captured[3]","11,200","18,400[2]",R,"23 killed, 98 wounded"
