,Battle,Date,Location,Result,belligerent,inflicted,opp,own,pos,taken
543,Battle_of_Öland,1 June 1676,"East coast of Öland, western Baltic Sea","Decisive allied victory, Danish naval supremacy and an invasion of Scania",Johan Bär,"1 fireship
at least 100 dead","42 warships, including 25 ships of the line","57 warships, including 27 ships of the line
c. 12,000 men",R,"5 ships sunk
6 ships captured
at least 1,400 dead"
544,Battle_of_Gegodog,13 October 1676,"Gegodog (east of Tuban, present day East Java, Indonesia)",Trunajaya victory,Trunajaya,,"unknown, much larger.[1]","9,000[1]",L,
545,Battle_of_Gegodog,13 October 1676,"Gegodog (east of Tuban, present day East Java, Indonesia)",Trunajaya victory,Karaeng Galesong,,"unknown, much larger.[1]","9,000[1]",L,
546,Battle_of_Gegodog,13 October 1676,"Gegodog (east of Tuban, present day East Java, Indonesia)",Trunajaya victory,Amangkurat II of Mataram,,"9,000[1]","unknown, much larger.[1]",R,
547,Battle_of_Gegodog,13 October 1676,"Gegodog (east of Tuban, present day East Java, Indonesia)",Trunajaya victory,Pangeran Purbaya,,"9,000[1]","unknown, much larger.[1]",R,
548,Battle_of_Gegodog,13 October 1676,"Gegodog (east of Tuban, present day East Java, Indonesia)",Trunajaya victory,Pangeran Singasari,,"9,000[1]","unknown, much larger.[1]",R,
549,Battle_of_Lund,"December 4, 1676","Lund, Sweden",Decisive Swedish victory,Charles XI of Sweden,"9,000:[1]
6,000–6,500 killed
500–1,000 wounded
2,000 captured","13,000:[1]
6,300 infantry
6,000 cavalry
56 cannon","8,000:[1]
2,000 infantry
6,000 cavalry
12 cannon",L,"5,000:[1]
2,500–3,000 killed
2,000 wounded
70 captured"
550,Battle_of_Lund,"December 4, 1676","Lund, Sweden",Decisive Swedish victory,Simon Grundel-Helmfelt,"9,000:[1]
6,000–6,500 killed
500–1,000 wounded
2,000 captured","13,000:[1]
6,300 infantry
6,000 cavalry
56 cannon","8,000:[1]
2,000 infantry
6,000 cavalry
12 cannon",L,"5,000:[1]
2,500–3,000 killed
2,000 wounded
70 captured"
551,Battle_of_Lund,"December 4, 1676","Lund, Sweden",Decisive Swedish victory,Christian V of Denmark,"5,000:[1]
2,500–3,000 killed
2,000 wounded
70 captured","8,000:[1]
2,000 infantry
6,000 cavalry
12 cannon","13,000:[1]
6,300 infantry
6,000 cavalry
56 cannon",R,"9,000:[1]
6,000–6,500 killed
500–1,000 wounded
2,000 captured"
552,Battle_of_Lund,"December 4, 1676","Lund, Sweden",Decisive Swedish victory,Carl von Arensdorff,"5,000:[1]
2,500–3,000 killed
2,000 wounded
70 captured","8,000:[1]
2,000 infantry
6,000 cavalry
12 cannon","13,000:[1]
6,300 infantry
6,000 cavalry
56 cannon",R,"9,000:[1]
6,000–6,500 killed
500–1,000 wounded
2,000 captured"
553,Battle_of_Lund,"December 4, 1676","Lund, Sweden",Decisive Swedish victory,Friedrich von Arensdorff,"5,000:[1]
2,500–3,000 killed
2,000 wounded
70 captured","8,000:[1]
2,000 infantry
6,000 cavalry
12 cannon","13,000:[1]
6,300 infantry
6,000 cavalry
56 cannon",R,"9,000:[1]
6,000–6,500 killed
500–1,000 wounded
2,000 captured"
554,Battle_of_Malmö,"June 26, 1677",Malmö,Swedish victory,Fabian von Fersen,"3,000 to 4,000 killed","14,000 troops","2,000 troops
5,000 townsmen",L,"1,000 killed"
555,Battle_of_Malmö,"June 26, 1677",Malmö,Swedish victory,Christian V of Denmark,"1,000 killed","2,000 troops
5,000 townsmen","14,000 troops",R,"3,000 to 4,000 killed"
556,Battle_of_Landskrona,"July 14, 1677","Landskrona, Sweden",Swedish victory,Charles XI of Sweden,"2,500 killed, wounded and captured[1]","12,000:[1]
5,000 infantry
7,000 cavalry","13,000:[1]
5,000 infantry
4,000 cavalry
4,000 peasants",L,"1,800 killed, wounded and captured[1]"
557,Battle_of_Landskrona,"July 14, 1677","Landskrona, Sweden",Swedish victory,Simon Grundel-Helmfelt,"2,500 killed, wounded and captured[1]","12,000:[1]
5,000 infantry
7,000 cavalry","13,000:[1]
5,000 infantry
4,000 cavalry
4,000 peasants",L,"1,800 killed, wounded and captured[1]"
558,Battle_of_Landskrona,"July 14, 1677","Landskrona, Sweden",Swedish victory,Christian V of Denmark,"1,800 killed, wounded and captured[1]","13,000:[1]
5,000 infantry
4,000 cavalry
4,000 peasants","12,000:[1]
5,000 infantry
7,000 cavalry",R,"2,500 killed, wounded and captured[1]"
559,Battle_of_Landskrona,"July 14, 1677","Landskrona, Sweden",Swedish victory,Joachim Rüdiger von Goltz,"1,800 killed, wounded and captured[1]","13,000:[1]
5,000 infantry
4,000 cavalry
4,000 peasants","12,000:[1]
5,000 infantry
7,000 cavalry",R,"2,500 killed, wounded and captured[1]"
560,Battle_of_Cassel_(1677),"April 11, 1677","Cassel, France",French victory,"Philippe I, Duke of Orléans","8,000 killed or wounded
3,000 captured","32,000","34,000",L,"4,400 killed or wounded"
561,Battle_of_Cassel_(1677),"April 11, 1677","Cassel, France",French victory,"Louis de Crevant, Duke of Humières","8,000 killed or wounded
3,000 captured","32,000","34,000",L,"4,400 killed or wounded"
562,Battle_of_Cassel_(1677),"April 11, 1677","Cassel, France",French victory,"François-Henri de Montmorency, duc de Luxembourg","8,000 killed or wounded
3,000 captured","32,000","34,000",L,"4,400 killed or wounded"
563,Battle_of_Cassel_(1677),"April 11, 1677","Cassel, France",French victory,William III of England,"4,400 killed or wounded","34,000","32,000",R,"8,000 killed or wounded
3,000 captured"
564,Battle_of_Marstrand,6–23 July 1677,"Marstrand, Sweden",Dano-Norwegian victory,Anders Sinclair,,"1,600 - 3,000",600,L,
565,Battle_of_Marstrand,6–23 July 1677,"Marstrand, Sweden",Dano-Norwegian victory,Ulrik Frederik Gyldenløve,,600,"1,600 - 3,000",R,
566,Battle_of_Uddevalla,"August 28, 1677",Uddevalla,Danish-Norwegian victory,Magnus Gabriel De la Gardie,Unknown,"5,600","3,000",L,500
567,Battle_of_Uddevalla,"August 28, 1677",Uddevalla,Danish-Norwegian victory,Ulrik Frederik Gyldenløve,500,"3,000","5,600",R,Unknown
568,Battle_of_Surabaya_(1677),4–13 May 1677,"Surabaya (in today's East Java, Indonesia)",VOC victory,Cornelis Speelman,,"unknown men
120+ cannons[2]","1,500[1]",L,
569,Battle_of_Surabaya_(1677),4–13 May 1677,"Surabaya (in today's East Java, Indonesia)",VOC victory,Trunajaya,,"1,500[1]","unknown men
120+ cannons[2]",R,
570,Battle_of_Saint-Denis_(1678),14–15 August 1678,"near Saint-Denis, Spanish Netherlands (present-day Belgium)",Inconclusive[1][2],"François-Henri de Montmorency, duc de Luxembourg","4,500 killed or wounded","40,000","40,000",L,"2,500 killed or wounded"
571,Battle_of_Saint-Denis_(1678),14–15 August 1678,"near Saint-Denis, Spanish Netherlands (present-day Belgium)",Inconclusive[1][2],William III of England,"2,500 killed or wounded","40,000","40,000",R,"4,500 killed or wounded"
572,Battle_of_Drumclog,1 June 1679,"High Drumclog, South Lanarkshire, Scotland",Covenanter victory,William Cleland,,unknown,unknown,L,
573,Battle_of_Drumclog,1 June 1679,"High Drumclog, South Lanarkshire, Scotland",Covenanter victory,"John Graham, 1st Viscount Dundee",,unknown,unknown,R,
574,Battle_of_Bothwell_Bridge,22 June 1679,"Bothwell Bridge, near Bothwell, South Lanarkshire, Scotland",Government victory,Robert Hamilton of Preston,few,"c.5,000","c.6,000",L,c.600
575,Battle_of_Bothwell_Bridge,22 June 1679,"Bothwell Bridge, near Bothwell, South Lanarkshire, Scotland",Government victory,"James Scott, 1st Duke of Monmouth",c.600,"c.6,000","c.5,000",R,few
576,Battle_of_Bothwell_Bridge,22 June 1679,"Bothwell Bridge, near Bothwell, South Lanarkshire, Scotland",Government victory,"John Graham, 1st Viscount Dundee",c.600,"c.6,000","c.5,000",R,few
577,Battle_of_Vienna,12 September 1683[1],"Vienna, Holy Roman Empire (modern day Austria)","Decisive Christian Coalition victory[1]

Siege of Vienna lifted
Ottomans suffer heavy losses and are severely weakened
Coalition of Christians establishes Holy League under Pope Innocent XI to further push back the Ottomans",John III Sobieski,"Dead during battle: 8,000–15,000,[16]:661

Captured: 5,000[16]:661","140,000 as of 10 September 1683,[10] down from 170,000 at the start of the campaign, according to documents on the order of battle found in Kara Mustafa's tent.[11]
[Note 2] – alternative estimates

Approximately 150 guns[7]","Viennese garrison:
11,000 soldiers[2] + 5,000 volunteers[2]
312 guns but only 141 operational[2]
(strength on 10 September 1683)

Relief force:
47,000 Germans & Austrians with some 112 guns[3]
27,000 Poles with 28 guns[4]

Total:
90,000 but some left behind to guard bridges near Tulln and camps. + 2,000 Imperial cavalry (not included above) left behind the Danube.[5]
[Note 1] – alternative estimates",L,"Casualties during battle: 4,500,[16]:661
3,500 dead or wounded (1,300 Poles)[17]

Casualties during siege: 12,000[7]"
578,Battle_of_Vienna,12 September 1683[1],"Vienna, Holy Roman Empire (modern day Austria)","Decisive Christian Coalition victory[1]

Siege of Vienna lifted
Ottomans suffer heavy losses and are severely weakened
Coalition of Christians establishes Holy League under Pope Innocent XI to further push back the Ottomans",Commander-in-chief,"Dead during battle: 8,000–15,000,[16]:661

Captured: 5,000[16]:661","140,000 as of 10 September 1683,[10] down from 170,000 at the start of the campaign, according to documents on the order of battle found in Kara Mustafa's tent.[11]
[Note 2] – alternative estimates

Approximately 150 guns[7]","Viennese garrison:
11,000 soldiers[2] + 5,000 volunteers[2]
312 guns but only 141 operational[2]
(strength on 10 September 1683)

Relief force:
47,000 Germans & Austrians with some 112 guns[3]
27,000 Poles with 28 guns[4]

Total:
90,000 but some left behind to guard bridges near Tulln and camps. + 2,000 Imperial cavalry (not included above) left behind the Danube.[5]
[Note 1] – alternative estimates",L,"Casualties during battle: 4,500,[16]:661
3,500 dead or wounded (1,300 Poles)[17]

Casualties during siege: 12,000[7]"
579,Battle_of_Vienna,12 September 1683[1],"Vienna, Holy Roman Empire (modern day Austria)","Decisive Christian Coalition victory[1]

Siege of Vienna lifted
Ottomans suffer heavy losses and are severely weakened
Coalition of Christians establishes Holy League under Pope Innocent XI to further push back the Ottomans",Stanisław Jan Jabłonowski,"Dead during battle: 8,000–15,000,[16]:661

Captured: 5,000[16]:661","140,000 as of 10 September 1683,[10] down from 170,000 at the start of the campaign, according to documents on the order of battle found in Kara Mustafa's tent.[11]
[Note 2] – alternative estimates

Approximately 150 guns[7]","Viennese garrison:
11,000 soldiers[2] + 5,000 volunteers[2]
312 guns but only 141 operational[2]
(strength on 10 September 1683)

Relief force:
47,000 Germans & Austrians with some 112 guns[3]
27,000 Poles with 28 guns[4]

Total:
90,000 but some left behind to guard bridges near Tulln and camps. + 2,000 Imperial cavalry (not included above) left behind the Danube.[5]
[Note 1] – alternative estimates",L,"Casualties during battle: 4,500,[16]:661
3,500 dead or wounded (1,300 Poles)[17]

Casualties during siege: 12,000[7]"
580,Battle_of_Vienna,12 September 1683[1],"Vienna, Holy Roman Empire (modern day Austria)","Decisive Christian Coalition victory[1]

Siege of Vienna lifted
Ottomans suffer heavy losses and are severely weakened
Coalition of Christians establishes Holy League under Pope Innocent XI to further push back the Ottomans",Mikołaj Hieronim Sieniawski,"Dead during battle: 8,000–15,000,[16]:661

Captured: 5,000[16]:661","140,000 as of 10 September 1683,[10] down from 170,000 at the start of the campaign, according to documents on the order of battle found in Kara Mustafa's tent.[11]
[Note 2] – alternative estimates

Approximately 150 guns[7]","Viennese garrison:
11,000 soldiers[2] + 5,000 volunteers[2]
312 guns but only 141 operational[2]
(strength on 10 September 1683)

Relief force:
47,000 Germans & Austrians with some 112 guns[3]
27,000 Poles with 28 guns[4]

Total:
90,000 but some left behind to guard bridges near Tulln and camps. + 2,000 Imperial cavalry (not included above) left behind the Danube.[5]
[Note 1] – alternative estimates",L,"Casualties during battle: 4,500,[16]:661
3,500 dead or wounded (1,300 Poles)[17]

Casualties during siege: 12,000[7]"
581,Battle_of_Vienna,12 September 1683[1],"Vienna, Holy Roman Empire (modern day Austria)","Decisive Christian Coalition victory[1]

Siege of Vienna lifted
Ottomans suffer heavy losses and are severely weakened
Coalition of Christians establishes Holy League under Pope Innocent XI to further push back the Ottomans",Marcin Kątski,"Dead during battle: 8,000–15,000,[16]:661

Captured: 5,000[16]:661","140,000 as of 10 September 1683,[10] down from 170,000 at the start of the campaign, according to documents on the order of battle found in Kara Mustafa's tent.[11]
[Note 2] – alternative estimates

Approximately 150 guns[7]","Viennese garrison:
11,000 soldiers[2] + 5,000 volunteers[2]
312 guns but only 141 operational[2]
(strength on 10 September 1683)

Relief force:
47,000 Germans & Austrians with some 112 guns[3]
27,000 Poles with 28 guns[4]

Total:
90,000 but some left behind to guard bridges near Tulln and camps. + 2,000 Imperial cavalry (not included above) left behind the Danube.[5]
[Note 1] – alternative estimates",L,"Casualties during battle: 4,500,[16]:661
3,500 dead or wounded (1,300 Poles)[17]

Casualties during siege: 12,000[7]"
582,Battle_of_Vienna,12 September 1683[1],"Vienna, Holy Roman Empire (modern day Austria)","Decisive Christian Coalition victory[1]

Siege of Vienna lifted
Ottomans suffer heavy losses and are severely weakened
Coalition of Christians establishes Holy League under Pope Innocent XI to further push back the Ottomans",Ernst Rüdiger von Starhemberg,"Dead during battle: 8,000–15,000,[16]:661

Captured: 5,000[16]:661","140,000 as of 10 September 1683,[10] down from 170,000 at the start of the campaign, according to documents on the order of battle found in Kara Mustafa's tent.[11]
[Note 2] – alternative estimates

Approximately 150 guns[7]","Viennese garrison:
11,000 soldiers[2] + 5,000 volunteers[2]
312 guns but only 141 operational[2]
(strength on 10 September 1683)

Relief force:
47,000 Germans & Austrians with some 112 guns[3]
27,000 Poles with 28 guns[4]

Total:
90,000 but some left behind to guard bridges near Tulln and camps. + 2,000 Imperial cavalry (not included above) left behind the Danube.[5]
[Note 1] – alternative estimates",L,"Casualties during battle: 4,500,[16]:661
3,500 dead or wounded (1,300 Poles)[17]

Casualties during siege: 12,000[7]"
583,Battle_of_Vienna,12 September 1683[1],"Vienna, Holy Roman Empire (modern day Austria)","Decisive Christian Coalition victory[1]

Siege of Vienna lifted
Ottomans suffer heavy losses and are severely weakened
Coalition of Christians establishes Holy League under Pope Innocent XI to further push back the Ottomans","Charles V, Duke of Lorraine","Dead during battle: 8,000–15,000,[16]:661

Captured: 5,000[16]:661","140,000 as of 10 September 1683,[10] down from 170,000 at the start of the campaign, according to documents on the order of battle found in Kara Mustafa's tent.[11]
[Note 2] – alternative estimates

Approximately 150 guns[7]","Viennese garrison:
11,000 soldiers[2] + 5,000 volunteers[2]
312 guns but only 141 operational[2]
(strength on 10 September 1683)

Relief force:
47,000 Germans & Austrians with some 112 guns[3]
27,000 Poles with 28 guns[4]

Total:
90,000 but some left behind to guard bridges near Tulln and camps. + 2,000 Imperial cavalry (not included above) left behind the Danube.[5]
[Note 1] – alternative estimates",L,"Casualties during battle: 4,500,[16]:661
3,500 dead or wounded (1,300 Poles)[17]

Casualties during siege: 12,000[7]"
584,Battle_of_Vienna,12 September 1683[1],"Vienna, Holy Roman Empire (modern day Austria)","Decisive Christian Coalition victory[1]

Siege of Vienna lifted
Ottomans suffer heavy losses and are severely weakened
Coalition of Christians establishes Holy League under Pope Innocent XI to further push back the Ottomans","John George III, Elector of Saxony","Dead during battle: 8,000–15,000,[16]:661

Captured: 5,000[16]:661","140,000 as of 10 September 1683,[10] down from 170,000 at the start of the campaign, according to documents on the order of battle found in Kara Mustafa's tent.[11]
[Note 2] – alternative estimates

Approximately 150 guns[7]","Viennese garrison:
11,000 soldiers[2] + 5,000 volunteers[2]
312 guns but only 141 operational[2]
(strength on 10 September 1683)

Relief force:
47,000 Germans & Austrians with some 112 guns[3]
27,000 Poles with 28 guns[4]

Total:
90,000 but some left behind to guard bridges near Tulln and camps. + 2,000 Imperial cavalry (not included above) left behind the Danube.[5]
[Note 1] – alternative estimates",L,"Casualties during battle: 4,500,[16]:661
3,500 dead or wounded (1,300 Poles)[17]

Casualties during siege: 12,000[7]"
585,Battle_of_Vienna,12 September 1683[1],"Vienna, Holy Roman Empire (modern day Austria)","Decisive Christian Coalition victory[1]

Siege of Vienna lifted
Ottomans suffer heavy losses and are severely weakened
Coalition of Christians establishes Holy League under Pope Innocent XI to further push back the Ottomans",Prince Georg Friedrich of Waldeck,"Dead during battle: 8,000–15,000,[16]:661

Captured: 5,000[16]:661","140,000 as of 10 September 1683,[10] down from 170,000 at the start of the campaign, according to documents on the order of battle found in Kara Mustafa's tent.[11]
[Note 2] – alternative estimates

Approximately 150 guns[7]","Viennese garrison:
11,000 soldiers[2] + 5,000 volunteers[2]
312 guns but only 141 operational[2]
(strength on 10 September 1683)

Relief force:
47,000 Germans & Austrians with some 112 guns[3]
27,000 Poles with 28 guns[4]

Total:
90,000 but some left behind to guard bridges near Tulln and camps. + 2,000 Imperial cavalry (not included above) left behind the Danube.[5]
[Note 1] – alternative estimates",L,"Casualties during battle: 4,500,[16]:661
3,500 dead or wounded (1,300 Poles)[17]

Casualties during siege: 12,000[7]"
586,Battle_of_Vienna,12 September 1683[1],"Vienna, Holy Roman Empire (modern day Austria)","Decisive Christian Coalition victory[1]

Siege of Vienna lifted
Ottomans suffer heavy losses and are severely weakened
Coalition of Christians establishes Holy League under Pope Innocent XI to further push back the Ottomans","Julius Francis, Duke of Saxe-Lauenburg","Dead during battle: 8,000–15,000,[16]:661

Captured: 5,000[16]:661","140,000 as of 10 September 1683,[10] down from 170,000 at the start of the campaign, according to documents on the order of battle found in Kara Mustafa's tent.[11]
[Note 2] – alternative estimates

Approximately 150 guns[7]","Viennese garrison:
11,000 soldiers[2] + 5,000 volunteers[2]
312 guns but only 141 operational[2]
(strength on 10 September 1683)

Relief force:
47,000 Germans & Austrians with some 112 guns[3]
27,000 Poles with 28 guns[4]

Total:
90,000 but some left behind to guard bridges near Tulln and camps. + 2,000 Imperial cavalry (not included above) left behind the Danube.[5]
[Note 1] – alternative estimates",L,"Casualties during battle: 4,500,[16]:661
3,500 dead or wounded (1,300 Poles)[17]

Casualties during siege: 12,000[7]"
587,Battle_of_Vienna,12 September 1683[1],"Vienna, Holy Roman Empire (modern day Austria)","Decisive Christian Coalition victory[1]

Siege of Vienna lifted
Ottomans suffer heavy losses and are severely weakened
Coalition of Christians establishes Holy League under Pope Innocent XI to further push back the Ottomans","Maximilian II Emanuel, Elector of Bavaria","Dead during battle: 8,000–15,000,[16]:661

Captured: 5,000[16]:661","140,000 as of 10 September 1683,[10] down from 170,000 at the start of the campaign, according to documents on the order of battle found in Kara Mustafa's tent.[11]
[Note 2] – alternative estimates

Approximately 150 guns[7]","Viennese garrison:
11,000 soldiers[2] + 5,000 volunteers[2]
312 guns but only 141 operational[2]
(strength on 10 September 1683)

Relief force:
47,000 Germans & Austrians with some 112 guns[3]
27,000 Poles with 28 guns[4]

Total:
90,000 but some left behind to guard bridges near Tulln and camps. + 2,000 Imperial cavalry (not included above) left behind the Danube.[5]
[Note 1] – alternative estimates",L,"Casualties during battle: 4,500,[16]:661
3,500 dead or wounded (1,300 Poles)[17]

Casualties during siege: 12,000[7]"
588,Battle_of_Vienna,12 September 1683[1],"Vienna, Holy Roman Empire (modern day Austria)","Decisive Christian Coalition victory[1]

Siege of Vienna lifted
Ottomans suffer heavy losses and are severely weakened
Coalition of Christians establishes Holy League under Pope Innocent XI to further push back the Ottomans",Prince Eugene of Savoy,"Dead during battle: 8,000–15,000,[16]:661

Captured: 5,000[16]:661","140,000 as of 10 September 1683,[10] down from 170,000 at the start of the campaign, according to documents on the order of battle found in Kara Mustafa's tent.[11]
[Note 2] – alternative estimates

Approximately 150 guns[7]","Viennese garrison:
11,000 soldiers[2] + 5,000 volunteers[2]
312 guns but only 141 operational[2]
(strength on 10 September 1683)

Relief force:
47,000 Germans & Austrians with some 112 guns[3]
27,000 Poles with 28 guns[4]

Total:
90,000 but some left behind to guard bridges near Tulln and camps. + 2,000 Imperial cavalry (not included above) left behind the Danube.[5]
[Note 1] – alternative estimates",L,"Casualties during battle: 4,500,[16]:661
3,500 dead or wounded (1,300 Poles)[17]

Casualties during siege: 12,000[7]"
589,Battle_of_Vienna,12 September 1683[1],"Vienna, Holy Roman Empire (modern day Austria)","Decisive Christian Coalition victory[1]

Siege of Vienna lifted
Ottomans suffer heavy losses and are severely weakened
Coalition of Christians establishes Holy League under Pope Innocent XI to further push back the Ottomans",Livio Odescalchi,"Dead during battle: 8,000–15,000,[16]:661

Captured: 5,000[16]:661","140,000 as of 10 September 1683,[10] down from 170,000 at the start of the campaign, according to documents on the order of battle found in Kara Mustafa's tent.[11]
[Note 2] – alternative estimates

Approximately 150 guns[7]","Viennese garrison:
11,000 soldiers[2] + 5,000 volunteers[2]
312 guns but only 141 operational[2]
(strength on 10 September 1683)

Relief force:
47,000 Germans & Austrians with some 112 guns[3]
27,000 Poles with 28 guns[4]

Total:
90,000 but some left behind to guard bridges near Tulln and camps. + 2,000 Imperial cavalry (not included above) left behind the Danube.[5]
[Note 1] – alternative estimates",L,"Casualties during battle: 4,500,[16]:661
3,500 dead or wounded (1,300 Poles)[17]

Casualties during siege: 12,000[7]"
590,Battle_of_Vienna,12 September 1683[1],"Vienna, Holy Roman Empire (modern day Austria)","Decisive Christian Coalition victory[1]

Siege of Vienna lifted
Ottomans suffer heavy losses and are severely weakened
Coalition of Christians establishes Holy League under Pope Innocent XI to further push back the Ottomans",Antonio Caraffa,"Dead during battle: 8,000–15,000,[16]:661

Captured: 5,000[16]:661","140,000 as of 10 September 1683,[10] down from 170,000 at the start of the campaign, according to documents on the order of battle found in Kara Mustafa's tent.[11]
[Note 2] – alternative estimates

Approximately 150 guns[7]","Viennese garrison:
11,000 soldiers[2] + 5,000 volunteers[2]
312 guns but only 141 operational[2]
(strength on 10 September 1683)

Relief force:
47,000 Germans & Austrians with some 112 guns[3]
27,000 Poles with 28 guns[4]

Total:
90,000 but some left behind to guard bridges near Tulln and camps. + 2,000 Imperial cavalry (not included above) left behind the Danube.[5]
[Note 1] – alternative estimates",L,"Casualties during battle: 4,500,[16]:661
3,500 dead or wounded (1,300 Poles)[17]

Casualties during siege: 12,000[7]"
591,Battle_of_Vienna,12 September 1683[1],"Vienna, Holy Roman Empire (modern day Austria)","Decisive Christian Coalition victory[1]

Siege of Vienna lifted
Ottomans suffer heavy losses and are severely weakened
Coalition of Christians establishes Holy League under Pope Innocent XI to further push back the Ottomans",List of sultans of the Ottoman Empire,"Casualties during battle: 4,500,[16]:661
3,500 dead or wounded (1,300 Poles)[17]

Casualties during siege: 12,000[7]","Viennese garrison:
11,000 soldiers[2] + 5,000 volunteers[2]
312 guns but only 141 operational[2]
(strength on 10 September 1683)

Relief force:
47,000 Germans & Austrians with some 112 guns[3]
27,000 Poles with 28 guns[4]

Total:
90,000 but some left behind to guard bridges near Tulln and camps. + 2,000 Imperial cavalry (not included above) left behind the Danube.[5]
[Note 1] – alternative estimates","140,000 as of 10 September 1683,[10] down from 170,000 at the start of the campaign, according to documents on the order of battle found in Kara Mustafa's tent.[11]
[Note 2] – alternative estimates

Approximately 150 guns[7]",R,"Dead during battle: 8,000–15,000,[16]:661

Captured: 5,000[16]:661"
592,Battle_of_Vienna,12 September 1683[1],"Vienna, Holy Roman Empire (modern day Austria)","Decisive Christian Coalition victory[1]

Siege of Vienna lifted
Ottomans suffer heavy losses and are severely weakened
Coalition of Christians establishes Holy League under Pope Innocent XI to further push back the Ottomans",Mehmed IV,"Casualties during battle: 4,500,[16]:661
3,500 dead or wounded (1,300 Poles)[17]

Casualties during siege: 12,000[7]","Viennese garrison:
11,000 soldiers[2] + 5,000 volunteers[2]
312 guns but only 141 operational[2]
(strength on 10 September 1683)

Relief force:
47,000 Germans & Austrians with some 112 guns[3]
27,000 Poles with 28 guns[4]

Total:
90,000 but some left behind to guard bridges near Tulln and camps. + 2,000 Imperial cavalry (not included above) left behind the Danube.[5]
[Note 1] – alternative estimates","140,000 as of 10 September 1683,[10] down from 170,000 at the start of the campaign, according to documents on the order of battle found in Kara Mustafa's tent.[11]
[Note 2] – alternative estimates

Approximately 150 guns[7]",R,"Dead during battle: 8,000–15,000,[16]:661

Captured: 5,000[16]:661"
593,Battle_of_Vienna,12 September 1683[1],"Vienna, Holy Roman Empire (modern day Austria)","Decisive Christian Coalition victory[1]

Siege of Vienna lifted
Ottomans suffer heavy losses and are severely weakened
Coalition of Christians establishes Holy League under Pope Innocent XI to further push back the Ottomans",Grand vizier,"Casualties during battle: 4,500,[16]:661
3,500 dead or wounded (1,300 Poles)[17]

Casualties during siege: 12,000[7]","Viennese garrison:
11,000 soldiers[2] + 5,000 volunteers[2]
312 guns but only 141 operational[2]
(strength on 10 September 1683)

Relief force:
47,000 Germans & Austrians with some 112 guns[3]
27,000 Poles with 28 guns[4]

Total:
90,000 but some left behind to guard bridges near Tulln and camps. + 2,000 Imperial cavalry (not included above) left behind the Danube.[5]
[Note 1] – alternative estimates","140,000 as of 10 September 1683,[10] down from 170,000 at the start of the campaign, according to documents on the order of battle found in Kara Mustafa's tent.[11]
[Note 2] – alternative estimates

Approximately 150 guns[7]",R,"Dead during battle: 8,000–15,000,[16]:661

Captured: 5,000[16]:661"
594,Battle_of_Vienna,12 September 1683[1],"Vienna, Holy Roman Empire (modern day Austria)","Decisive Christian Coalition victory[1]

Siege of Vienna lifted
Ottomans suffer heavy losses and are severely weakened
Coalition of Christians establishes Holy League under Pope Innocent XI to further push back the Ottomans",Kara Mustafa Pasha,"Casualties during battle: 4,500,[16]:661
3,500 dead or wounded (1,300 Poles)[17]

Casualties during siege: 12,000[7]","Viennese garrison:
11,000 soldiers[2] + 5,000 volunteers[2]
312 guns but only 141 operational[2]
(strength on 10 September 1683)

Relief force:
47,000 Germans & Austrians with some 112 guns[3]
27,000 Poles with 28 guns[4]

Total:
90,000 but some left behind to guard bridges near Tulln and camps. + 2,000 Imperial cavalry (not included above) left behind the Danube.[5]
[Note 1] – alternative estimates","140,000 as of 10 September 1683,[10] down from 170,000 at the start of the campaign, according to documents on the order of battle found in Kara Mustafa's tent.[11]
[Note 2] – alternative estimates

Approximately 150 guns[7]",R,"Dead during battle: 8,000–15,000,[16]:661

Captured: 5,000[16]:661"
595,Battle_of_Vienna,12 September 1683[1],"Vienna, Holy Roman Empire (modern day Austria)","Decisive Christian Coalition victory[1]

Siege of Vienna lifted
Ottomans suffer heavy losses and are severely weakened
Coalition of Christians establishes Holy League under Pope Innocent XI to further push back the Ottomans",Diyarbakır,"Casualties during battle: 4,500,[16]:661
3,500 dead or wounded (1,300 Poles)[17]

Casualties during siege: 12,000[7]","Viennese garrison:
11,000 soldiers[2] + 5,000 volunteers[2]
312 guns but only 141 operational[2]
(strength on 10 September 1683)

Relief force:
47,000 Germans & Austrians with some 112 guns[3]
27,000 Poles with 28 guns[4]

Total:
90,000 but some left behind to guard bridges near Tulln and camps. + 2,000 Imperial cavalry (not included above) left behind the Danube.[5]
[Note 1] – alternative estimates","140,000 as of 10 September 1683,[10] down from 170,000 at the start of the campaign, according to documents on the order of battle found in Kara Mustafa's tent.[11]
[Note 2] – alternative estimates

Approximately 150 guns[7]",R,"Dead during battle: 8,000–15,000,[16]:661

Captured: 5,000[16]:661"
